SimStep,VehicleAccLateral,VehicleAccLongitudinal,VehicleAccVertical,AvailableControl,AvailableSteer,VehicleFloatAngle,CHA_Speed,SpinTendency,StabilityIndex,VehicleYawMoment,VehicleYawRate,ActualCurvature,BrakeBias,BrakePressureFront,BrakePressureRear,DriverGap,DriverAcceleratorPedal,DriverSteeringWheelAngle,DemandCurvature,ReferenceTrackPositionX,ReferenceTrackPositionY,RoadBanking,CombinedGrip,CombinedGripFL,CombinedGripFR,CombinedGripRL,CombinedGripRR,RoadGradient,position.x,position.z,VehiclePositionZ,TyreSaturationBalanceLateral,TyreSaturationBalanceLongitudinal,TyreSaturationLateralFL,TyreSaturationLateralFR,TyreSaturationLateralRL,TyreSaturationLateralRR,TyreSlipAngleFL,TyreSlipAngleFR,TyreSlipAngleRL,TyreSlipAngleRR,tel_time,lapDistance,VehicleHeading,VehicleHeadingDemand,LapNumber,SpeedTrackX,SpeedTrackY,Gear,CurrentGear,EngineTorque,engineRPM,TrackCurvatureLADist1,TrackCurvatureLADist2,TrackCurvatureLADist3,TrackCurvatureLADist4,TrackCurvatureLADist5,TrackCurvatureLADist6,TrackCurvatureLADist7,TrackCurvatureLADist8,DemandSpeed,vehicleYawAcceleration,DriverBrakePedal,SimStep.1,steer,throttle,brake,Unnamed: 68
91200,24.3005,0.8314090000000001,0,0.21170500000000003,2.89345,-1.2944200000000001,203.07384,-0.024401,-0.05257869999999999,0,47.3953,0.00763681,59,14750000.0,10250000.0,-0.048639499999999995,100.0,96.3626,8.914200000000001e-05,602.663,526.303,0.846266,0,0,0,0,0,0.000155426,602.692,526.352,0,86.7397,87.1553,72.1038,72.6824,82.1304,84.2624,-2.1983,-2.17435,-2.29533,-2.25195,45.5995,0.793687,0.00231723,-0.010026,1,0,0,5,5,238.35,6944.07,0.000151278,-9.54676e-05,5.4193e-05,0.000144833,0.00012324,1.11531e-05,-8.014e-05,0.000151177,281.0,-196.747,0.0,91200,-83.71799999999999,100.0,0.0,
91300,-12.204,-0.6248859999999999,0,0.00594101,3.31163,-1.20042,203.04252,0.6566,-0.418342,0,-50.1965,-0.00383649,59,14750000.0,10250000.0,-0.0778398,100.0,141.134,0.00012290899999999998,605.4830000000001,526.2819999999999,0.92515,0,0,0,0,0,0.000155321,605.512,526.36,0,0.0,0.0,99.8375,96.9856,15.7713,43.7284,3.932,4.02557,-0.289403,-0.30478,45.6495,3.61418,0.00042636199999999995,-0.00779155,1,0,0,5,5,238.798,6934.23,0.000116561,-9.65408e-05,6.740279999999999e-05,0.000152294,0.000122296,-1.49218e-05,-5.5402600000000004e-05,0.000147188,281.0,-1295.57,0.0,91300,-63.208999999999996,99.012,0.0,
91400,-28.375999999999998,-1.75147,0,0.022940400000000003,3.02218,0.9970950000000001,203.0562,-0.115032,-0.254931,0,-71.6042,-0.00891918,59,14750000.0,10250000.0,-0.07816260000000001,100.0,201.197,0.00016285100000000002,608.303,526.262,0.987866,0,0,0,0,0,0.000155227,608.332,526.339,0,111.831,108.64299999999999,97.2868,94.1551,85.6306,90.1581,3.9445900000000003,4.01004,2.4398,2.51668,45.6995,6.4343,-0.0176482,0.0107353,1,0,0,5,5,237.018,6957.33,7.38073e-05,-7.975569999999999e-05,6.97563e-05,0.000151062,0.000123665,-3.93949e-05,-2.4743499999999998e-05,0.00014432600000000001,281.0,73.3171,0.0,91400,40.945,99.54299999999999,0.0,
91500,-5.37934,1.0822200000000002,0,0.468393,3.9760199999999997,1.87031,203.22072,0.150391,-0.0650761,0,15.2838,-0.0016881,59,14750000.0,10250000.0,-0.0377416,100.0,165.33,0.00018319099999999997,611.124,526.242,1.02377,0,0,0,0,0,0.00015513,611.153,526.28,0,55.2391,87.7334,25.6299,45.1735,79.1412,55.6643,-0.9433530000000001,-0.9190530000000001,1.64336,1.62411,45.7495,9.255289999999999,-0.0241685,0.0177683,1,0,0,5,5,238.78099999999998,6927.27,2.74367e-05,-5.75713e-05,7.31979e-05,0.000145956,0.00011682700000000001,-6.43876e-05,1.4601700000000001e-05,0.000137828,281.0,1154.83,0.0,91500,122.569,99.729,0.0,
91600,23.2584,-1.44339,0,0.0,2.4744099999999998,0.0326522,203.076,-0.0767343,-0.473778,0,71.6568,0.00730915,59,14750000.0,10250000.0,0.00284065,100.0,104.164,0.000194153,613.946,526.225,1.05464,0,0,0,0,0,0.000155026,613.974,526.222,0,154.387,133.922,101.39200000000001,105.53399999999999,70.2387,59.4956,-7.8278300000000005,-7.5624899999999995,-1.41501,-1.37666,45.7995,12.0769,-0.0135566,0.00770481,1,0,0,5,5,238.071,6945.82,-1.01688e-05,-3.93438e-05,7.89834e-05,0.000144764,0.00010871700000000001,-9.103620000000001e-05,5.74066e-05,0.000125191,281.0,250.23,0.0,91600,-15.887,99.932,0.0,
91700,10.2224,1.66562,0,0.764311,3.2932300000000003,-1.3514700000000002,203.256,0.10747899999999999,-0.107455,0,6.15156,0.00320681,59,14750000.0,10250000.0,0.0170196,100.0,117.906,0.00020731599999999998,616.7669999999999,526.2090000000001,1.0827,0,0,0,0,0,0.000154928,616.795,526.192,0,0.0,0.0,16.5156,9.24364,54.5449,73.456,0.07215260000000001,0.0858018,-1.52645,-1.5293700000000001,45.8495,14.898,-0.00677824,0.00150136,1,0,0,5,5,239.05,6927.67,-3.39228e-05,-2.3863400000000003e-05,9.005020000000001e-05,0.00014288700000000002,0.00010229799999999999,-0.00010987200000000001,9.828139999999999e-05,0.000113486,281.0,-793.927,0.0,91700,-41.636,99.97399999999999,0.0,
91800,-11.2525,1.23613,0,0.28070500000000004,3.49135,-0.421191,203.46732,0.390579,-0.211536,0,-42.367,-0.0035226,59,14750000.0,10250000.0,0.0231075,100.0,162.359,0.00020606900000000002,619.591,526.195,1.0979,0,0,0,0,0,0.000154835,619.62,526.1709999999999,0,196.50599999999997,209.99,66.2667,53.8095,31.4241,31.2748,1.6557099999999998,1.66377,0.408903,0.408271,45.8995,17.7224,-0.00980934,0.00512036,1,0,0,5,5,238.15400000000002,6948.13,-5.11596e-05,-8.2458e-06,0.000103726,0.00014005,8.8029e-05,-0.000113459,0.000131504,0.000104818,281.0,-469.728,0.0,91800,-11.800999999999998,99.945,0.001,
91900,-13.8139,1.42625,0,0.465945,3.67314,0.7121689999999999,203.76000000000002,0.026422,-0.166717,0,-23.9931,-0.00431205,59,14750000.0,10250000.0,0.0470568,100.0,172.16299999999998,0.000194406,622.419,526.182,1.10311,0,0,0,0,0,0.00015474100000000001,622.447,526.134,0,68.4377,61.0789,42.0244,28.1352,58.2867,48.629,0.941234,0.949634,1.19404,1.1989100000000001,45.9495,20.5503,-0.0178544,0.013715600000000001,1,0,0,5,5,237.933,6952.61,-6.75716e-05,1.26714e-05,0.000117279,0.000134948,6.47258e-05,-0.00010585700000000001,0.000154938,0.00010106299999999999,281.0,213.59,0.0,91900,57.244,99.963,0.0,
92000,15.7162,0.106803,0,0.104172,3.23063,0.386344,203.84316,0.387463,-0.271017,0,45.5281,0.00490186,59,14750000.0,10250000.0,0.0803978,100.0,121.148,0.00017560900000000002,625.25,526.1709999999999,1.10365,0,0,0,0,0,0.000154643,625.278,526.09,0,280.783,251.946,83.6248,87.89200000000001,41.3534,29.7013,-2.82848,-2.78881,-0.443784,-0.443813,45.9995,23.3808,-0.0112343,0.00759945,1,0,0,5,5,237.484,6962.81,-8.38881e-05,3.7502199999999995e-05,0.000135311,0.000128725,3.60738e-05,-9.572629999999999e-05,0.000158707,0.000101374,281.0,810.091,0.0,92000,56.388000000000005,99.98899999999999,0.0,
92100,28.6695,-0.380895,0,0.026166200000000004,2.93371,-1.2795299999999998,203.83020000000002,-0.034090800000000004,-0.23130900000000001,0,61.9219,0.00894309,59,14750000.0,10250000.0,0.0769156,100.0,73.9379,0.000146402,628.081,526.161,1.10524,0,0,0,0,0,0.000154547,628.109,526.0840000000001,0,110.24,109.89399999999999,93.3901,96.9575,89.31200000000001,87.1001,-4.04732,-3.9764,-2.59544,-2.52783,46.0495,26.2119,0.00887863,-0.0120918,1,0,0,5,5,236.36700000000002,6987.77,-9.68819e-05,5.6623900000000005e-05,0.000146373,0.000122376,6.87779e-06,-7.67249e-05,0.00015028899999999998,9.050530000000001e-05,281.0,58.2542,0.0,92100,-32.782,99.999,0.0,
