CHA_Speed,brake,throttle,steer,position.x,position.y,position.z,tel_time,engineRPM,lapDistance
226.78115082387245,0.0,100.0,0.18899999999999997,-271.0334,22.0796,-41.4767,0.0,7278.8,0.0
226.80048906041574,0.0,100.0,0.18899999999999997,-270.7599137224639,22.078899591230485,-41.0579956375848,0.007937167588491313,7278.7066121640655,0.5
226.819827296959,0.0,100.0,0.18899999999999997,-270.48642744492787,22.07819918246097,-40.639291275169604,0.015874335176982626,7278.61322432813,1.0
226.83700496317914,0.0,100.0,0.18899999999999997,-270.21292201063153,22.07772831980575,-40.220502656560704,0.023810258760132964,7279.219466990418,1.5
226.85382620673658,0.0,100.0,0.18899999999999997,-269.9394134161032,22.077295324669294,-39.80170013846584,0.031745977123535885,7279.9411255511795,2.0
226.867713919784,0.0,100.0,0.18899999999999997,-269.6661852632935,22.07698178445958,-39.383267767072326,0.03968074167951364,7282.354893917672,2.5
226.88077349459334,0.0,100.0,0.18899999999999997,-269.3930362794271,22.076701966480545,-38.964939888417526,0.047615236974817995,7285.246346367683,3.0
226.89162495844258,0.0,100.0,0.18899999999999997,-269.11973754405824,22.076355436374467,-38.546292493606494,0.05554910982783679,7289.3876157723635,3.5
226.901210459929,0.0,100.0,0.18899999999999997,-268.8463529526027,22.075970658624353,-38.12746191260808,0.06348262581993655,7294.245434867545,4.0
226.9105118972759,0.0,100.0,0.18899999999999997,-268.5729817230859,22.07547884952094,-37.70859827728331,0.07141575405370555,7296.105612060863,4.5
226.91958692796672,0.0,100.0,0.18899999999999997,-268.29962114338883,22.07490173358914,-37.28970829678342,0.07934857323379674,7295.576589123378,5.0
226.92822477442937,0.0,100.0,0.18899999999999997,-268.0263274584864,22.074221463158715,-36.87085481467381,0.08728107764934723,7294.498392571394,5.5
226.93638360264774,0.0,100.0,0.18899999999999997,-267.7531070695195,22.073428167409364,-36.452041323473544,0.0952132371806409,7292.818472161008,6.0
226.94417096318523,0.0,100.0,0.18899999999999997,-267.47995494756606,22.07257888420752,-36.03330590500499,0.10314519247253556,7291.619721051879,6.5
226.9512183156093,0.0,100.0,0.18899999999999997,-267.2069388216802,22.071618067294317,-35.61472601676926,0.11107674089508439,7291.379516823579,7.0
226.9583599534244,0.0,100.0,0.18899999999999997,-266.93387549238327,22.070644893583257,-35.196042984974966,0.1190081597941107,7290.701935091114,7.5
226.96578049283326,0.0,100.0,0.18899999999999997,-266.66067253268926,22.06963516775545,-34.77705484861917,0.12693919555512923,7288.730565617786,8.0
226.97353669571422,0.0,100.0,0.18899999999999997,-266.3874727844444,22.068633765520747,-34.35806332566576,0.1348701380883216,7287.715067573235,8.5
226.9828988702056,0.0,100.0,0.18899999999999997,-266.1142884012797,22.067672187262513,-33.93905559963966,0.14280063457583272,7291.272907128705,9.0
226.99242363390042,0.0,100.0,0.18899999999999997,-265.8411352821602,22.066730673815265,-33.52008634593116,0.15073106781892254,7294.482668453817,9.5
227.00353477921144,0.0,100.0,0.18899999999999997,-265.56828720609127,22.065984932575585,-33.101492466331685,0.15866088398667696,7294.296233143896,10.0
227.01464592452248,0.0,100.0,0.18899999999999997,-265.2954391300223,22.065239191335902,-32.682898586732215,0.1665907001544314,7294.109797833975,10.5
227.02817116470368,0.0,100.0,0.18899999999999997,-265.0223675024044,22.064744565221623,-32.26385196021151,0.17451972736496296,7296.513804325395,11.0
227.0418303113541,0.0,100.0,0.18899999999999997,-264.74928347469444,22.06426386811247,-31.844780220451714,0.1824487108131398,7299.061499003907,11.5
227.05942195068937,0.0,100.0,0.18899999999999997,-264.4762461495361,22.064038227638903,-31.42575927697863,0.1903768337697255,7296.690312951643,12.0
227.07761614139966,0.0,100.0,0.18899999999999997,-264.20321598031916,22.063851667905922,-31.006746116704367,0.1983048248785411,7293.565437424219,12.5
227.09507623014474,0.0,100.0,0.18899999999999997,-263.9301706302583,22.0638,-30.58764140040716,0.20623183124699412,7292.387281885309,13.0
227.1122551342391,0.0,100.0,0.18899999999999997,-263.6571194654464,22.0638,-30.168501615210054,0.21415846042823336,7291.954782680222,13.5
227.1272534130159,0.0,100.0,0.18899999999999997,-263.38425792899886,22.06383082401813,-29.749622089872773,0.22208428847526626,7293.74191314204,14.0
227.14103634088272,0.0,100.0,0.18899999999999997,-263.1115020801279,22.063878827511417,-29.33088761790845,0.23000967001772138,7296.766133219279,14.5
227.15335824910304,0.0,100.0,0.18899999999999997,-262.8386884757749,22.063926056983465,-28.91197377562629,0.23793449161477023,7297.396461446425,15.0
227.16452725894615,0.0,100.0,0.18899999999999997,-262.5658292962637,22.063972675671234,-28.492918391271893,0.24585887135591944,7296.137756876665,15.5
227.1737341386903,0.0,100.0,0.18899999999999997,-262.29295452495484,22.06394035620047,-28.073816068430943,0.25378290520772073,7294.246886542402,16.0
227.18016228461408,0.0,100.0,0.18899999999999997,-262.020057672819,22.06379624591066,-27.654647272138448,0.2617064492171666,7291.460754272752,16.5
227.18542789688604,0.0,100.0,0.18899999999999997,-261.7471821134063,22.063588323027087,-27.235470722481892,0.26962983821283826,7290.509369636592,17.0
227.18835588121874,0.0,100.0,0.18899999999999997,-261.4743493694981,22.063252085490582,-26.816278582325722,0.27755291550610955,7293.247303862431,17.5
227.19082509011324,0.0,100.0,0.18899999999999997,-261.2015935797539,22.06286788684228,-26.397174214490562,0.2854759395955744,7294.7114959337805,18.0
227.19191999336692,0.0,100.0,0.18899999999999997,-260.9290683135574,22.062340016103036,-25.978332777025752,0.29339880430795556,7292.360071731698,18.5
