phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,290086,5670669,0,0.0,0.0,0.0,0.0,2,0.0,-0.0,100.0,0.0,0,0,7221.4,19.0,5,-271.4697,22.091,-40.8272,-0.0064,0.5723,-0.0191,33.9025,-0.2455,52.4335,0.0492,-0.0043,-0.0492,0.0016,-0.0003,-0.0003,0.0015,-0.0003,-0.0003,0.0013,0.0084,0.0084,0.0015,0.0085,0.0085,-4.4089,0.3766,12.4,152.8976593,2.26098609,41.56968307,22.09103966,0.0,0.0,0.0,0.0,,224.78105461395097
0,290087,5670670,0,0.0,0.0,0.0,0.016006470000007766,2,0.9994308909023093,-0.0,100.0,0.0,0,0,7223.8,19.0,5,-270.9271,22.0905,-39.9882,-0.0071,0.5724,-0.0197,33.9176,-0.227,52.4479,-0.0094,-0.0034,0.0094,0.0016,-0.0003,-0.0003,0.0015,-0.0003,-0.0003,0.0013,0.0088,0.0088,0.0015,0.0089,0.0089,-4.3341,0.3785,12.5819,152.91366577,2.26097941,41.56967545,22.09047508,0.0,0.0,0.0,0.0,,224.8541038585758
0,290088,5670671,0,0.0,0.0,0.0,0.03250122000000033,2,2.029684288018857,0.189,100.0,0.0,0,0,7229.5,19.0,5,-270.3674,22.0904,-39.1226,-0.0069,0.5724,-0.0204,33.9302,-0.263,52.4623,-0.0544,-0.0019,0.0544,0.0018,-0.0003,-0.0003,0.0017,-0.0003,-0.0003,0.0013,0.0097,0.0097,0.0015,0.0098,0.0098,-4.3303,0.383,12.5825,152.93016052,2.26097298,41.56966782,22.09036827,0.0,0.0,0.0,0.0,,224.92226670020202
0,290089,5670672,0,0.0,0.0,0.0,0.05000305000001504,2,3.123170753297997,0.189,100.0,0.0,0,0,7240.6,19.0,5,-269.7736,22.0903,-38.2044,-0.0062,0.5725,-0.0212,33.9402,-0.333,52.4767,-0.0669,-0.0001,0.0669,0.0017,-0.0004,-0.0004,0.0016,-0.0004,-0.0004,0.0013,0.0109,0.0109,0.0015,0.0109,0.0109,-4.329,0.3852,12.5832,152.94766235,2.26096582,41.56966019,22.09029579,0.0,0.0,0.0,0.0,,224.98534662802552
0,290090,5670673,0,0.0,0.0,0.0,0.0660095200000228,2,4.123509975865452,0.36450000000000005,100.0,0.0,0,0,7252.7,19.0,5,-269.2305,22.0899,-37.3647,-0.0056,0.5725,-0.0219,33.9473,-0.3933,52.4895,-0.0505,0.0023,0.0505,0.0019,-0.0004,-0.0004,0.0018,-0.0004,-0.0004,0.0014,0.0122,0.0122,0.0016,0.0121,0.0121,-4.3251,0.3899,12.5839,152.96366882,2.26095963,41.56965256,22.0899353,0.0,0.0,0.0,0.0,,225.03792028571183
0,290091,5670674,0,0.0,0.0,0.0,0.08250427000001537,2,5.154605596874083,0.36450000000000005,100.0,0.0,0,0,7257.9,19.0,5,-268.6703,22.089,-36.4985,-0.0053,0.5724,-0.0224,33.953,-0.4304,52.5049,-0.0217,0.0062,0.0217,0.0019,-0.0004,-0.0004,0.0018,-0.0005,-0.0005,0.0016,0.0128,0.0128,0.0017,0.0126,0.0126,-4.3239,0.3923,12.5846,152.98016357,2.26095295,41.56964493,22.08901787,0.0,0.0,0.0,0.0,,225.09561679386297
0,290092,5670675,0,0.0,0.0,0.0,0.10000611000000958,2,6.248935449603583,0.36450000000000005,100.0,0.0,0,0,7259.7,19.0,5,-268.0761,22.0874,-35.5795,-0.0053,0.5723,-0.0227,33.959,-0.4389,52.5237,0.0042,0.0096,-0.0042,0.002,-0.0004,-0.0004,0.0019,-0.0005,-0.0005,0.0018,0.0122,0.0122,0.0019,0.012,0.012,-4.3199,0.3974,12.5852,152.99766541,2.26094604,41.5696373,22.08738899,0.0,0.0,0.0,0.0,,225.16417908997514
0,290093,5670676,0,0.0,0.0,0.0,0.11650086000000215,2,7.280609572670998,0.36450000000000005,100.0,0.0,0,0,7258.0,19.0,5,-267.5157,22.0854,-34.7127,-0.0055,0.5721,-0.0226,33.9649,-0.4261,52.5426,0.019,0.0114,-0.019,0.0021,-0.0004,-0.0004,0.0019,-0.0004,-0.0004,0.0019,0.0115,0.0115,0.0021,0.0112,0.0112,-4.3176,0.4024,12.5865,153.01416016,2.26093912,41.56962967,22.08542252,0.0,0.0,0.0,0.0,,225.23284982022315
0,290094,5670677,0,0.0,0.0,0.0,0.13250733000000992,2,8.282049254244235,0.36450000000000005,100.0,0.0,0,0,7255.4,19.0,5,-266.9722,22.0834,-33.8718,-0.0058,0.5719,-0.0225,33.9707,-0.4032,52.5617,0.0259,0.012,-0.0259,0.0022,-0.0004,-0.0004,0.002,-0.0004,-0.0004,0.002,0.0109,0.0109,0.0022,0.0106,0.0106,-4.3151,0.4049,12.5865,153.03016663,2.26093268,41.56962204,22.08337402,0.0,0.0,0.0,0.0,,225.30193145937477
0,290095,5670678,0,0.0,0.0,0.0,0.14900208000000248,2,9.314354541449193,0.36450000000000005,100.0,0.0,0,0,7253.3,19.0,5,-266.4116,22.0814,-33.0043,-0.0062,0.5717,-0.0224,33.9766,-0.3753,52.5818,0.0281,0.0119,-0.0281,0.0023,-0.0004,-0.0004,0.0021,-0.0004,-0.0004,0.0021,0.0104,0.0104,0.0023,0.0101,0.0101,-4.3114,0.41,12.5872,153.04666138,2.26092625,41.56961441,22.08140564,0.0,0.0,0.0,0.0,,225.37423389298075
