phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,177767,631975,0,0.0,0.0,0.0,0.0,2,0.0,-2.205,100.0,0.0,0,0,6659.6,19.0,6,-269.9208,22.0604,-42.4585,-0.0063,0.5697,-0.0204,32.9379,-0.2896,51.2168,0.0543,-0.0469,-0.0543,-0.0,-0.0004,-0.0004,-0.0001,-0.0003,-0.0003,0.0007,0.0089,0.0089,0.0009,0.0101,0.0101,-2.151,2.5612,12.5812,169.80781555,2.26096725,41.56969833,22.06038094,0.0,0.0,0.0,0.0,,219.21800457102972
0,177768,631976,0,0.0,0.0,0.0,0.016494750000020986,2,1.0044294946951646,-0.0,100.0,0.0,0,0,6661.2,19.0,6,-269.3771,22.058,-41.6133,-0.0071,0.5705,-0.0206,32.9644,-0.2474,51.2233,0.0281,-0.0422,-0.0281,0.0022,-0.0003,-0.0003,0.0021,-0.0004,-0.0004,0.0003,0.0091,0.0091,0.0005,0.0102,0.0102,-2.1507,2.562,12.5819,169.8243103,2.26096082,41.5696907,22.05797768,0.0,0.0,0.0,0.0,,219.28929879964505
0,177769,631977,0,0.0,0.0,0.0,0.03298950000001355,2,2.009185650632335,-0.0,100.0,0.0,0,0,6663.9,19.0,6,-268.833,22.0563,-40.7681,-0.0076,0.5711,-0.0212,32.9872,-0.2351,51.2311,-0.0029,-0.0282,0.0029,0.0016,-0.0003,-0.0003,0.0015,-0.0004,-0.0004,0.0001,0.0097,0.0097,0.0003,0.0104,0.0104,-2.1507,2.5627,12.5825,169.84080505,2.26095438,41.56968307,22.05631828,0.0,0.0,0.0,0.0,,219.35733720303955
0,177770,631978,0,0.0,0.0,0.0,0.049987790000017185,2,3.044935548245072,2.1825,100.0,0.0,0,0,6670.3,19.0,6,-268.272,22.055,-39.897,-0.0078,0.5714,-0.0219,33.0052,-0.2508,51.2409,-0.0233,-0.0092,0.0233,0.0038,-0.0003,-0.0003,0.0037,-0.0005,-0.0005,0.0003,0.0107,0.0107,0.0005,0.0109,0.0109,-2.1497,2.5644,12.5832,169.85780334,2.2609477,41.56967545,22.0550251,0.0,0.0,0.0,0.0,,219.42208379207412
0,177771,631979,0,0.0,0.0,0.0,0.0664978000000076,2,4.051230214252261,2.1825,100.0,0.0,0,0,6678.9,19.0,6,-267.7274,22.0539,-39.0514,-0.0077,0.5714,-0.0226,33.0138,-0.2748,51.2543,-0.021,0.0119,0.021,0.0034,-0.0004,-0.0004,0.0034,-0.0006,-0.0006,0.0008,0.0118,0.0118,0.001,0.0115,0.0115,-2.1486,2.5655,12.5832,169.87431335,2.26094127,41.56966782,22.05388069,0.0,0.0,0.0,0.0,,219.47940403539647
0,177772,631980,0,0.0,0.0,0.0,0.0829925600000081,2,5.056858018281984,2.1825,100.0,0.0,0,0,6687.1,19.0,6,-267.1826,22.0526,-38.2056,-0.0078,0.5711,-0.0232,33.0196,-0.2888,51.2692,-0.0053,0.0251,0.0053,0.0034,-0.0004,-0.0004,0.0033,-0.0006,-0.0006,0.0013,0.0128,0.0128,0.0015,0.0122,0.0122,-2.1484,2.5677,12.5846,169.89080811,2.26093483,41.56966019,22.05259895,0.0,0.0,0.0,0.0,,219.53580594583653
0,177773,631981,0,0.0,0.0,0.0,0.1004943900000228,2,6.124157561220942,2.1825,100.0,0.0,0,0,6692.1,19.0,6,-266.6048,22.0509,-37.3082,-0.0081,0.5705,-0.0236,33.0232,-0.2859,51.2891,0.0105,0.0337,-0.0105,0.0036,-0.0005,-0.0005,0.0035,-0.0006,-0.0006,0.0019,0.013,0.013,0.0021,0.0122,0.0122,-2.1472,2.5701,12.5852,169.90830994,2.26092792,41.56965256,22.0508976,0.0,0.0,0.0,0.0,,219.6030545802312
0,177774,631982,0,0.0,0.0,0.0,0.11698914000001537,2,7.130351306925285,-0.0,100.0,0.0,0,0,6690.4,19.0,6,-266.0599,22.049,-36.4617,-0.0085,0.57,-0.024,33.029,-0.271,51.3088,0.0191,0.0295,-0.0191,0.0013,-0.0005,-0.0005,0.0012,-0.0004,-0.0004,0.0024,0.0126,0.0126,0.0025,0.0118,0.0118,-2.1459,2.5713,12.5852,169.92480469,2.26092148,41.56964493,22.04901123,0.0,0.0,0.0,0.0,,219.6739881455754
0,177775,631983,0,0.0,0.0,0.0,0.13349915000000578,2,8.137801234986737,-0.0,100.0,0.0,0,0,6687.1,19.0,6,-265.5148,22.047,-35.615,-0.009,0.5696,-0.0242,33.0385,-0.2502,51.3271,0.0225,0.0165,-0.0225,0.0018,-0.0005,-0.0005,0.0017,-0.0004,-0.0004,0.0025,0.0119,0.0119,0.0026,0.0115,0.0115,-2.1463,2.5737,12.5865,169.9413147,2.26091504,41.5696373,22.04701424,0.0,0.0,0.0,0.0,,219.7478947555894
0,177776,631984,0,0.0,0.0,0.0,0.14999390000002677,2,9.144658620271285,-2.205,100.0,0.0,0,0,6686.6,19.0,6,-264.9696,22.0451,-34.7679,-0.0094,0.5694,-0.0243,33.0515,-0.2278,51.3427,0.0219,-0.0015,-0.0219,-0.0004,-0.0005,-0.0005,-0.0005,-0.0003,-0.0003,0.0023,0.0111,0.0111,0.0025,0.0112,0.0112,-2.145,2.5749,12.5865,169.95780945,2.2609086,41.56962967,22.04507828,0.0,0.0,0.0,0.0,,219.82044823491375
