phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,14940,17483,0,0.0,0.0,0.0,0.0,1,0.0,-0.189,31.55,0.0,0,0,6182.2,19.0,4,-271.8794,22.1048,-41.4662,-0.0032,0.5693,-0.0188,23.6695,-0.3054,36.8986,0.0205,-0.0049,-0.0205,0.0009,-0.0003,-0.0003,0.0009,-0.0003,-0.0003,0.0008,0.0071,0.0071,0.0009,0.0072,0.0072,-4.3348,0.3774,12.5812,35.52064514,2.2609911,41.5696907,22.10479546,0.0,0.0,0.0,0.0,,157.81604729000662
0,14941,17484,0,0.0,0.0,0.0,0.016998290000003635,1,0.7451674829138389,-0.189,31.55,0.0,0,0,6184.6,19.0,4,-271.4769,22.1038,-40.8388,-0.0037,0.5693,-0.0192,23.681,-0.2951,36.9067,0.008,-0.0051,-0.008,0.001,-0.0003,-0.0003,0.0009,-0.0003,-0.0003,0.0008,0.0072,0.0072,0.0009,0.0074,0.0074,-4.336,0.3766,12.5819,35.53764343,2.26098609,41.56968307,22.10379982,0.0,0.0,0.0,0.0,,157.86294589274075
0,14942,17485,0,0.0,0.0,0.0,0.033000950000001694,1,1.4468972189470668,-0.189,31.55,0.0,0,0,6187.0,19.0,4,-271.098,22.103,-40.2482,-0.004,0.5694,-0.0197,23.6919,-0.2936,36.914,-0.0027,-0.0054,0.0027,0.001,-0.0003,-0.0003,0.0009,-0.0003,-0.0003,0.0008,0.0075,0.0075,0.0009,0.0076,0.0076,-4.3363,0.3764,12.5819,35.55364609,2.26098156,41.56967926,22.10300255,0.0,0.0,0.0,0.0,,157.90625636771205
0,14943,17486,0,0.0,0.0,0.0,0.049999239999998224,1,2.192490646322669,-0.189,31.55,0.0,0,0,6189.9,19.0,4,-270.6951,22.1021,-39.6206,-0.0041,0.5695,-0.0203,23.7028,-0.2996,36.9219,-0.0127,-0.0052,0.0127,0.001,-0.0003,-0.0003,0.0009,-0.0003,-0.0003,0.0008,0.0077,0.0077,0.0009,0.0079,0.0079,-4.337,0.3764,12.5825,35.57064438,2.26097703,41.56967545,22.10214806,0.0,0.0,0.0,0.0,,157.95138676109178
0,14944,17487,0,0.0,0.0,0.0,0.06699753000000186,1,2.9382971680081615,-0.36450000000000005,31.55,0.0,0,0,6193.0,19.0,4,-270.2921,22.1012,-38.9928,-0.0041,0.5696,-0.0208,23.7134,-0.3124,36.9301,-0.0198,-0.0054,0.0198,0.0008,-0.0003,-0.0003,0.0008,-0.0003,-0.0003,0.0009,0.0079,0.0079,0.001,0.008,0.008,-4.3378,0.3764,12.5832,35.58764267,2.26097202,41.56966782,22.10115814,0.0,0.0,0.0,0.0,,157.99684435895296
0,14945,17488,0,0.0,0.0,0.0,0.08349991000000045,1,3.6625538247892937,-0.36450000000000005,31.55,0.0,0,0,6195.4,19.0,4,-269.9008,22.1001,-38.3834,-0.0039,0.5697,-0.0211,23.724,-0.3269,36.9378,-0.0188,-0.0061,0.0188,0.0009,-0.0004,-0.0004,0.0008,-0.0003,-0.0003,0.0009,0.008,0.008,0.001,0.0082,0.0082,-4.3385,0.3766,12.5839,35.60414505,2.26096749,41.569664,22.10006905,0.0,0.0,0.0,0.0,,158.040789080308
0,14946,17489,0,0.0,0.0,0.0,0.10049820000000409,1,4.408782481627206,-0.36450000000000005,31.55,0.0,0,0,6197.6,19.0,4,-269.4974,22.0988,-37.7554,-0.0039,0.5698,-0.0214,23.7351,-0.3386,36.9455,-0.0115,-0.0064,0.0115,0.0009,-0.0004,-0.0004,0.0008,-0.0004,-0.0004,0.0009,0.0081,0.0081,0.001,0.0083,0.0083,-4.3383,0.3768,12.5839,35.62114334,2.26096272,41.56965637,22.09884644,0.0,0.0,0.0,0.0,,158.0857085624428
0,14947,17490,0,0.0,0.0,0.0,0.11650086000000215,1,5.111502438567082,-0.36450000000000005,31.55,0.0,0,0,6199.9,19.0,4,-269.1175,22.0976,-37.1641,-0.0039,0.5699,-0.0217,23.7451,-0.3429,36.9528,-0.0004,-0.0061,0.0004,0.0009,-0.0004,-0.0004,0.0009,-0.0004,-0.0004,0.001,0.0082,0.0082,0.0011,0.0084,0.0084,-4.3388,0.3773,12.5846,35.637146,2.26095819,41.56965256,22.09760666,0.0,0.0,0.0,0.0,,158.12727802620267
0,14948,17491,0,0.0,0.0,0.0,0.13349914999999868,1,5.858139474344713,-0.36450000000000005,31.55,0.0,0,0,6202.5,19.0,4,-268.7137,22.0962,-36.5359,-0.0041,0.57,-0.0218,23.7554,-0.3394,36.9613,0.0087,-0.0054,-0.0087,0.001,-0.0004,-0.0004,0.0009,-0.0004,-0.0004,0.001,0.008,0.008,0.0011,0.0082,0.0082,-4.3392,0.3781,12.5852,35.65414429,2.26095343,41.56964493,22.09619904,0.0,0.0,0.0,0.0,,158.17306717635591
0,14949,17492,0,0.0,0.0,0.0,0.1504974400000023,1,6.6049927149152,-0.36450000000000005,31.55,0.0,0,0,6203.5,19.0,4,-268.3098,22.0948,-35.9074,-0.0042,0.5701,-0.0218,23.7657,-0.3313,36.9703,0.0122,-0.0049,-0.0122,0.001,-0.0004,-0.0004,0.0009,-0.0004,-0.0004,0.0011,0.0077,0.0077,0.0012,0.0079,0.0079,-4.3388,0.3785,12.5852,35.67114258,2.26094842,41.56964111,22.0947876,0.0,0.0,0.0,0.0,,158.22037181853923
