phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,450728,1237564,0,0.0,0.0,0.0,0.0,2,0.0,2.1825,87.75,0.0,0,0,6122.2,19.0,6,-267.598,22.0159,-43.7407,-0.0072,0.575,-0.024,30.5104,-0.3303,46.7318,0.018,0.0417,-0.018,0.0052,-0.0006,-0.0006,0.0051,-0.0006,-0.0006,0.0041,0.012,0.012,0.0043,0.0108,0.0108,0.4935,5.2057,12.5812,163.34387207,2.26093936,41.56970978,22.01594162,0.0,0.0,0.0,0.0,,200.91566262146912
0,450729,1237565,0,0.0,0.0,0.0,0.016494749999992564,2,0.9205704516733287,2.1825,87.75,0.0,0,0,6125.2,19.0,6,-267.0947,22.0131,-42.9692,-0.0075,0.5743,-0.0242,30.4967,-0.3203,46.7738,0.0052,0.0415,-0.0052,0.0053,-0.0006,-0.0006,0.0052,-0.0006,-0.0006,0.0042,0.0123,0.0123,0.0043,0.0111,0.0111,0.5016,5.2143,12.5819,163.36036682,2.26093316,41.56970215,22.01306725,0.0,0.0,0.0,0.0,,201.01534399691184
0,450730,1237566,0,0.0,0.0,0.0,0.03250122000000033,2,1.814333249792165,2.1825,87.75,0.0,0,0,6130.4,19.0,6,-266.6068,22.0105,-42.2205,-0.0076,0.5737,-0.0244,30.4825,-0.3202,46.8142,-0.0033,0.0416,0.0033,0.0053,-0.0006,-0.0006,0.0052,-0.0006,-0.0006,0.0042,0.0126,0.0126,0.0044,0.0115,0.0115,0.5049,5.2183,12.5825,163.37637329,2.26092744,41.56969833,22.01051331,0.0,0.0,0.0,0.0,,201.10929261835318
0,450731,1237567,0,0.0,0.0,0.0,0.049499510000003966,2,2.763920493576153,2.1825,87.75,0.0,0,0,6137.1,19.0,6,-266.0888,22.0079,-41.4242,-0.0076,0.5729,-0.0246,30.4667,-0.3253,46.8568,-0.0051,0.0418,0.0051,0.0054,-0.0006,-0.0006,0.0053,-0.0006,-0.0006,0.0043,0.0131,0.0131,0.0045,0.0119,0.0119,0.5116,5.2258,12.5832,163.39337158,2.26092124,41.5696907,22.00788879,0.0,0.0,0.0,0.0,,201.20681528239743
0,450732,1237568,0,0.0,0.0,0.0,0.0664978000000076,2,3.713968214728196,2.1825,87.75,0.0,0,0,6142.5,19.0,6,-265.571,22.0053,-40.6273,-0.0076,0.5722,-0.0247,30.4504,-0.3275,46.9,0.0018,0.0423,-0.0018,0.0054,-0.0006,-0.0006,0.0053,-0.0006,-0.0006,0.0044,0.0135,0.0135,0.0045,0.0123,0.0123,0.5174,5.2325,12.5839,163.41036987,2.26091504,41.56968307,22.00527382,0.0,0.0,0.0,0.0,,201.3052550423699
0,450733,1237569,0,0.0,0.0,0.0,0.08299255000000016,2,4.636323730175039,2.1825,87.75,0.0,0,0,6146.6,19.0,6,-265.0687,22.0027,-39.8531,-0.0078,0.5715,-0.0249,30.4343,-0.3214,46.9425,0.0116,0.0428,-0.0116,0.0055,-0.0007,-0.0007,0.0054,-0.0006,-0.0006,0.0044,0.0137,0.0137,0.0046,0.0125,0.0125,0.5205,5.2356,12.5839,163.42686462,2.26090908,41.56967545,22.00269508,0.0,0.0,0.0,0.0,,201.40206105874492
0,450734,1237570,0,0.0,0.0,0.0,0.09950255999999058,2,5.5599765196468605,3.375,87.75,0.0,0,0,6149.6,19.0,6,-264.5667,22.0001,-39.0781,-0.0081,0.5708,-0.025,30.4162,-0.3075,46.9873,0.0178,0.0473,-0.0178,0.0069,-0.0006,-0.0006,0.0068,-0.0007,-0.0007,0.0045,0.0135,0.0135,0.0047,0.0122,0.0122,0.5238,5.241,12.5852,163.44337463,2.26090336,41.56966782,22.00005341,0.0,0.0,0.0,0.0,,201.50199136768052
0,450735,1237571,0,0.0,0.0,0.0,0.11650084999999422,2,6.511417987659655,3.375,87.64999999999999,0.0,0,0,6149.6,19.0,6,-264.0498,21.9973,-38.2789,-0.0086,0.5699,-0.0254,30.3945,-0.29,47.0362,0.0188,0.0547,-0.0188,0.0068,-0.0006,-0.0006,0.0067,-0.0007,-0.0007,0.0047,0.0132,0.0132,0.0048,0.0117,0.0117,0.5261,5.2434,12.5852,163.46037292,2.26089716,41.56966019,21.99734116,0.0,0.0,0.0,0.0,,201.60738438693758
0,450736,1237572,0,0.0,0.0,0.0,0.1329956099999947,2,7.435158382018095,3.375,87.64999999999999,0.0,0,0,6148.9,19.0,6,-263.5485,21.9949,-37.5023,-0.0091,0.569,-0.0259,30.3719,-0.2733,47.0843,0.0184,0.0596,-0.0184,0.0068,-0.0006,-0.0006,0.0067,-0.0007,-0.0007,0.0049,0.013,0.013,0.0051,0.0113,0.0113,0.529,5.2475,12.5859,163.47686768,2.2608912,41.56965637,21.99486351,0.0,0.0,0.0,0.0,,201.7087297680891
0,450737,1237573,0,0.0,0.0,0.0,0.14949035999998728,2,8.359362568223842,3.375,87.75,0.0,0,0,6151.3,19.0,6,-263.0475,21.9927,-36.725,-0.0097,0.5679,-0.0263,30.3466,-0.2559,47.1329,0.0202,0.0628,-0.0202,0.0069,-0.0007,-0.0007,0.0068,-0.0007,-0.0007,0.0052,0.0128,0.0128,0.0053,0.011,0.011,0.5292,5.2491,12.5865,163.49336243,2.26088524,41.56964874,21.99266052,0.0,0.0,0.0,0.0,,201.80645694786676
