phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,63667,1199837,0,0.0,0.0,0.0,0.0,3,0.0,-0.0,100.0,0.0,0,0,6265.1,19.0,6,-270.2578,22.0653,-41.8793,-0.0054,0.6148,-0.0199,36.3279,-0.3808,51.521,0.058,-0.0202,-0.058,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0013,0.0084,0.0084,-0.0011,0.009,0.009,-2.7638,1.9484,12.5812,242.36564636,2.26097131,41.56969452,22.06528854,0.0,0.0,0.0,0.0,,226.94651722807646
0,63668,1199838,0,0.0,0.0,0.0,0.016998290000003635,3,1.071584087314907,2.1825,100.0,0.0,0,0,6266.4,19.0,6,-269.6399,22.0627,-41.0034,-0.0065,0.615,-0.0209,36.3652,-0.3474,51.5206,0.0058,-0.0018,-0.0058,0.0024,-0.0002,-0.0002,0.0023,-0.0004,-0.0004,-0.0008,0.0089,0.0089,-0.0005,0.009,0.009,-2.7069,2.0058,12.5819,242.38264465,2.26096416,41.56968689,22.06266022,0.0,0.0,0.0,0.0,,227.0227476275979
0,63669,1199839,0,0.0,0.0,0.0,0.03399658000000727,3,2.143528115307003,2.1825,100.0,0.0,0,0,6270.5,19.0,6,-269.0216,22.0606,-40.1274,-0.0069,0.6148,-0.0221,36.387,-0.3677,51.5291,-0.0382,0.023,0.0382,0.0023,-0.0003,-0.0003,0.0022,-0.0005,-0.0005,0.0001,0.0099,0.0099,0.0003,0.0093,0.0093,-2.6785,2.0348,12.5825,242.39964294,2.26095653,41.56967926,22.0605545,0.0,0.0,0.0,0.0,,227.0930083223559
0,63670,1199840,0,0.0,0.0,0.0,0.05099487999999042,3,3.2158045273520237,2.1825,100.0,0.0,0,0,6278.6,19.0,6,-268.4029,22.0586,-39.2513,-0.0067,0.6143,-0.0232,36.3994,-0.421,51.5416,-0.0534,0.0385,0.0534,0.0025,-0.0003,-0.0003,0.0024,-0.0005,-0.0005,0.001,0.0111,0.0111,0.0012,0.0101,0.0101,-2.6208,2.0933,12.5832,242.41664124,2.26094937,41.56967163,22.05859184,0.0,0.0,0.0,0.0,,227.1555170976994
0,63671,1199841,0,0.0,0.0,0.0,0.0674896300000114,3,4.256602712255369,2.1825,100.0,0.0,0,0,6287.9,19.0,6,-267.8023,22.0566,-38.4007,-0.0063,0.6135,-0.0239,36.4018,-0.4722,51.559,-0.0401,0.0487,0.0401,0.0029,-0.0004,-0.0004,0.0028,-0.0005,-0.0005,0.0019,0.0122,0.0122,0.0021,0.011,0.011,-2.5629,2.1521,12.5839,242.43313599,2.26094222,41.569664,22.0565567,0.0,0.0,0.0,0.0,,227.21166993389755
0,63672,1199842,0,0.0,0.0,0.0,0.08399964000000182,3,5.29862130745625,2.1825,100.0,0.0,0,0,6295.5,19.0,6,-267.2017,22.0542,-37.5498,-0.0061,0.6127,-0.0244,36.3978,-0.5013,51.5819,-0.0145,0.0557,0.0145,0.0034,-0.0005,-0.0005,0.0033,-0.0005,-0.0005,0.0027,0.0129,0.0129,0.0029,0.0116,0.0116,-2.5347,2.1814,12.5846,242.449646,2.26093531,41.56965637,22.05419731,0.0,0.0,0.0,0.0,,227.2707187293427
0,63673,1199843,0,0.0,0.0,0.0,0.10049438999999438,3,6.339947331833788,2.1825,100.0,0.0,0,0,6297.3,19.0,6,-266.6012,22.0515,-36.6984,-0.0063,0.6117,-0.0248,36.3894,-0.5045,51.611,0.0083,0.0605,-0.0083,0.0039,-0.0005,-0.0005,0.0037,-0.0005,-0.0005,0.0033,0.0128,0.0128,0.0035,0.0113,0.0113,-2.4772,2.24,12.5852,242.46614075,2.26092792,41.56964874,22.05145454,0.0,0.0,0.0,0.0,,227.33889558002522
0,63674,1199844,0,0.0,0.0,0.0,0.11749267999999802,3,7.4133841305420685,2.1825,100.0,0.0,0,0,6293.4,19.0,6,-265.9827,22.0484,-35.8207,-0.0069,0.6107,-0.0253,36.3759,-0.4875,51.6465,0.0233,0.0639,-0.0233,0.0043,-0.0005,-0.0005,0.0042,-0.0005,-0.0005,0.0039,0.0123,0.0123,0.0041,0.0107,0.0107,-2.4495,2.2691,12.5859,242.48313904,2.26092052,41.56964111,22.04839897,0.0,0.0,0.0,0.0,,227.4153669769429
0,63675,1199845,0,0.0,0.0,0.0,0.13349915000000578,3,8.424527810835734,-0.0,100.0,0.0,0,0,6290.8,19.0,6,-265.4008,22.0455,-34.994,-0.0076,0.6097,-0.0259,36.3645,-0.4606,51.679,0.0306,0.0539,-0.0306,0.0022,-0.0005,-0.0005,0.0021,-0.0004,-0.0004,0.0043,0.0115,0.0115,0.0045,0.0101,0.0101,-2.3931,2.3268,12.5865,242.49914551,2.26091385,41.56963348,22.04552269,0.0,0.0,0.0,0.0,,227.48741257528954
0,63676,1199846,0,0.0,0.0,0.0,0.15049744000000942,3,9.498665869253857,-0.0,100.0,0.0,0,0,6290.4,19.0,6,-264.7826,22.0427,-34.1152,-0.0083,0.6089,-0.0262,36.356,-0.4266,51.7104,0.033,0.0345,-0.033,0.003,-0.0005,-0.0005,0.0028,-0.0004,-0.0004,0.0044,0.0106,0.0106,0.0045,0.0097,0.0097,-2.366,2.3554,12.5872,242.5161438,2.26090646,41.56962585,22.04271698,0.0,0.0,0.0,0.0,,227.5622677113093
