CHA_Speed,brake,throttle,steer,position.x,position.y,position.z,tel_time,engineRPM,lapDistance
210.91298238075726,0.0,79.4,-3.3975,-270.0643,22.0651,-42.3363,0.0,7164.8,0.0
210.9436776329955,0.0,79.4,-3.3975,-269.798655717065,22.064014471698457,-41.91294396239782,0.008534325292269083,7165.316918238831,0.5
210.9742512776694,0.0,79.40164276332207,-3.3583200947686,-269.53297685220616,22.062954002626984,-41.48958329723001,0.017068493346989157,7165.898565799324,1.0
211.0030887370069,0.0,79.42673917943749,-2.7597705704161255,-269.2668042628861,22.06225130297575,-41.06615656453085,0.025600416528798464,7167.404350766249,1.5
211.0317561968861,0.0,79.45,-2.205,-269.0006281695553,22.061558433895808,-40.64276726100898,0.03413216981439523,7169.022945467929,2.0
211.0582694093945,0.0,79.45,-2.205,-268.7344076731057,22.060990138638495,-40.219852263156085,0.04266177016095922,7172.071074575347,2.5
211.0845035048542,0.0,79.45,-2.048079515838235,-268.4680713551583,22.060428834247546,-39.79685083161614,0.05119108530589745,7175.233743143407,3.0
211.1089871912983,0.0,79.45,-0.9070735681591293,-268.2010086932095,22.059911371232726,-39.3733073539856,0.059718611883998275,7179.11471575456,3.5
211.1334561517658,0.0,79.45,0.0,-267.93406130225344,22.059376824277106,-38.95005879002419,0.06824574665144185,7182.959583624506,4.0
211.15786801221103,0.0,79.45,0.0,-267.66756087494963,22.058776034285064,-38.52795375478122,0.07677136217177807,7186.664455242106,4.5
211.18280229688375,0.0,79.45,0.23440867126598777,-267.4008507836065,22.058149634758408,-38.105611516290054,0.08529656892508271,7190.10479759677,5.0
211.209730012155,0.0,79.45,1.3632579011317534,-267.1333406705772,22.057425516122983,-37.68236417388494,0.09382021593313523,7192.535767301407,5.5
211.23754222347392,0.0,79.45,2.1825,-266.8659276117049,22.056673501118098,-37.259359978087446,0.10234328675322016,7194.229219099406,6.0
211.26769487312893,0.0,79.45,2.1825,-266.5987713649125,22.05584767037067,-36.83699916520079,0.11086483293968828,7193.971146990835,6.5
211.2983628801174,0.0,79.45,2.1825,-266.3315878574349,22.05498715609844,-36.414642925874595,0.11938558552400313,7193.226452847142,7.0
211.33004557490983,0.0,79.45,2.1825,-266.0643506763542,22.054058353383738,-35.99229569143828,0.12790477558388327,7191.5236478701845,7.5
211.36145045157792,0.0,79.45,1.7585380985864478,-265.7968985093255,22.053169766216538,-35.569767089751615,0.1364229785136451,7190.286319316584,8.0
211.3924365916555,0.0,79.45,0.6955669118490115,-265.52912230842367,22.052341793241762,-35.1469651253957,0.14493969360851108,7189.75057209761,8.5
211.4230437997521,0.0,79.45,-0.3930297059015282,-265.2614622650882,22.051532632853128,-34.72437101123738,0.15345552284566027,7189.524771335206,9.0
211.4529336167735,0.0,79.45,-1.5301401900734575,-264.9940221303528,22.050759088306073,-34.30217039745436,0.1619696749838791,7189.8857587904995,9.5
211.48253598495882,0.0,79.45,-2.205,-264.7263055186185,22.050069035003816,-33.879699052384844,0.17048287849541735,7190.1,10.0
211.5117186941199,0.0,79.45,-2.205,-264.45818526612106,22.049500874191356,-33.45683245496693,0.17899469706571702,7190.1,10.5
211.54048191061955,0.0,79.45,-2.4941500934205747,-264.1902105756467,22.049054515676264,-33.034386640265474,0.1875054460661607,7190.245484323734,11.0
211.56877292048654,0.0,79.45,-3.1087852417232655,-263.92239973870073,22.048745265287184,-32.612414484361565,0.19601499109326598,7190.554734712817,11.5
211.59653310102678,0.0,79.45,-3.3975,-263.65437815064564,22.048546922243197,-32.19037109956059,0.2045233655134698,7191.3369330816395,12.0
211.6238230493709,0.0,79.45,-3.3975,-263.38616986989695,22.0484468258518,-31.768264617038753,0.21303070295808413,7192.538089778405,12.5
211.650671448609,0.0,79.45,-3.3975,-263.11791780138566,22.048427415936754,-31.346400557669302,0.22153687389967536,7194.004725912879,13.0
211.67713171750037,0.0,79.45,-3.3975,-262.8496272425701,22.048478931021013,-30.924749593017722,0.23004201946217162,7195.704723693392,13.5
211.7031816959217,0.0,79.45,-3.3975,-262.580929094362,22.048560990180565,-30.502728181135396,0.23854594535345075,7197.497823250137,14.0
211.7289477496434,0.0,79.45,-3.3975,-262.3119488906243,22.048664186115243,-30.080450416433827,0.24704902722126554,7199.355350074338,14.5
211.75380092483323,0.0,79.45,-3.3975,-262.04306573237017,22.048733620813568,-29.658814503400258,0.2555507996818799,7201.479315796919,15.0
211.77816890067723,0.0,79.45,-3.3975,-261.7742341542589,22.048785111251817,-29.2375197376262,0.26405187618624715,7203.744895079986,15.5
211.80217652421058,0.0,79.45,-3.3975,-261.50515253043693,22.0488,-28.81636507916883,0.27255160234261755,7206.30286257741,16.0
211.82603756449052,0.0,79.45,-3.3975,-261.2359691936171,22.0488,-28.395267413231544,0.28105077920765076,7208.979767055252,16.5
211.85054013657216,0.0,79.45,-2.925079743269109,-260.9661708625373,22.048601920227785,-27.97376034052088,0.28954852725079144,7211.224254132157,17.0
211.87523617618234,0.0,79.45,-2.3101911330475193,-260.6961870668878,22.048344105296877,-27.552129802509818,0.2980458444023699,7213.338336565623,17.5
211.90160067354927,0.0,79.45,-1.291511592027177,-260.42616426901236,22.047968575634297,-27.131092999004665,0.3065415693516144,7214.321420685696,18.0
211.92830950646766,0.0,79.45,-0.18949786273396052,-260.1561334218753,22.047568752059043,-26.710178730156255,0.3150369657028668,7215.071089889297,18.5
211.95654251777972,0.0,79.45,0.0,-259.88597994359236,22.047074028833954,-26.289653765990163,0.3235305882111151,7214.901820183767,19.0
