CHA_Speed,brake,throttle,steer,position.x,position.y,position.z,tel_time,engineRPM,lapDistance
221.0327597332124,0.0,100.0,0.0,-270.7314,22.076,-41.5342,0.0,7107.7,0.0
221.0762358515314,0.0,100.0,0.09994120273981898,-270.45891833070294,22.075210341114154,-41.11484177793568,0.008143589222577723,7109.032549369864,0.5
221.11971196985044,0.0,100.0,0.19988240547963795,-270.1864366614059,22.07442068222831,-40.69548355587136,0.016287178445155447,7110.365098739728,1.0
221.16025193271588,0.0,100.0,0.2025,-269.9136040998728,22.073887073551877,-40.27639706600326,0.02442760836669254,7113.0578915948145,1.5
221.2007129253852,0.0,100.0,0.2025,-269.64076210081873,22.073360351545983,-39.857317884584994,0.03256795331635854,7115.787269261729,2.0
221.2381141464917,0.0,100.0,0.2025,-269.36771571506483,22.072876188808177,-39.43833806379709,0.04070554502323189,7119.999062964775,2.5
221.27511941210778,0.0,100.0,0.2025,-269.0946428802659,22.072397533532452,-39.019371100958324,0.04884278044154651,7124.402691501409,3.0
221.31036621861332,0.0,100.0,0.2766876283475008,-268.82138295684734,22.071868220152474,-38.600548199570355,0.056977752200627174,7129.460787621606,3.5
221.3451630147698,0.0,100.0,0.36986074252750734,-268.54807515525266,22.071325942768357,-38.18176216520043,0.06511214466271084,7134.686369686728,4.0
221.38030933321116,0.0,100.0,0.3915,-268.2746587441784,22.07067022754479,-37.76304164235681,0.07324454566881546,7139.608407186466,4.5
221.41556138344248,0.0,100.0,0.3915,-268.001209478333,22.069980196953257,-37.34434093699334,0.08137634425208617,7144.43862132721,5.0
221.45453949370773,0.0,100.0,0.3915,-267.72766672698873,22.06914478679737,-36.92566656689184,0.08950620210754966,7147.156029339177,5.5
221.4948345525133,0.0,100.0,0.3915,-267.45409093388184,22.068257993302698,-36.50700150479518,0.0976353740270299,7149.126681549564,6.0
221.53811532523252,0.0,100.0,0.3915,-267.1804233006955,22.067288227264164,-36.08842466309635,0.10576241755416582,7148.479818167139,6.5
221.5826211201501,0.0,100.0,0.3915,-266.9067179860235,22.06628441804165,-35.669884017747485,0.11388858781348576,7146.7590023571165,7.0
221.62756778167065,0.0,100.0,0.3915,-266.63295244496265,22.065292493509393,-35.251348990843695,0.12201265131151814,7144.824236369729,7.5
221.67278806199852,0.0,100.0,0.3915,-266.35914952508335,22.064307945074013,-34.832817450963475,0.13013540727228906,7142.75668465543,8.0
221.71714307767039,0.0,100.0,0.3915,-266.08526895801106,22.063352453781608,-34.41435865815842,0.1382561920790503,7141.813545333938,8.5
221.7608859213055,0.0,100.0,0.3915,-265.81133345579264,22.062417520326935,-33.99595133368141,0.14637558230051725,7141.665924262148,9.0
221.80368636831892,0.0,100.0,0.3915,-265.53732554323074,22.06160363817917,-33.57754542427364,0.15449317142596017,7141.864241213884,9.5
221.84572635966452,0.0,100.0,0.3915,-265.2632592000094,22.06088743693382,-33.15914065673903,0.1626093071785362,7142.3417087107855,10.0
221.88734917431023,0.0,100.0,0.3915,-264.9891726436369,22.06029687063547,-32.740797610658106,0.17072396442842608,7142.803129364533,10.5
221.92848036119776,0.0,100.0,0.3915,-264.71506226679173,22.059854360610068,-32.32252730109367,0.17883687931599962,7143.245639389933,11.0
221.96914559990847,0.0,100.0,0.3915,-264.44093312462115,22.059495511943904,-31.90426132852738,0.18694849406988484,7143.938849835597,11.5
222.00918091977357,0.0,100.0,0.3915,-264.16677861346585,22.0592497656987,-31.4860012191815,0.19505835116325573,7144.970984065475,12.0
222.048753737915,0.0,100.0,0.3915,-263.8925866285756,22.059080810933104,-31.06776266256453,0.20316704622677684,7146.290806408327,12.5
222.08760487967194,0.0,100.0,0.3915,-263.61833617058517,22.05903167971526,-30.649557736298934,0.21127392808732412,7148.059530250615,13.0
222.12590948649583,0.0,100.0,0.35949762060150214,-263.34410439878303,22.059016932475874,-30.231351389173003,0.2193797847632277,7150.097421221228,13.5
222.16322196837356,0.0,100.0,0.2694013170653931,-263.06990654802127,22.059064602477743,-29.813142462759096,0.2274837804212933,7152.623931320389,14.0
222.20017422776505,0.0,100.0,0.2025,-262.79569910518535,22.059074717674193,-29.39493521555302,0.23558704111040404,7155.283752100001,14.5
222.23608749716632,0.0,100.0,0.2025,-262.5214639959227,22.058976513516892,-28.976732811687356,0.24368818192800087,7158.328080976327,15.0
222.27190476250686,0.0,100.0,0.2025,-262.247244950541,22.058856637988214,-28.55852807439312,0.25178873393653123,7161.415473194467,15.5
222.30738337448435,0.0,100.0,0.2025,-261.97308257033836,22.058660316913954,-28.14031510595297,0.2598872089269741,7164.65477091974,16.0
222.34301962535358,0.0,100.0,0.2025,-261.6989118779787,22.058430131126055,-27.7221014436278,0.2679852010385289,7167.771614899123,16.5
222.37935780012347,0.0,100.0,0.2025,-261.42470417380275,22.058049154809034,-27.303884691617892,0.27608104301930725,7170.343205039016,17.0
222.41586854799817,0.0,100.0,0.21024285749321275,-261.15050326427007,22.057650839000043,-26.885662916030626,0.28417665300413114,7172.798321999913,17.5
222.4542728179989,0.0,100.0,0.3029425916556847,-260.8763769075325,22.05706226925933,-26.467386020296466,0.2922697174620988,7173.975461481342,18.0
222.4927638670104,0.0,100.0,0.3915,-260.6022526781726,22.056471517856217,-26.049109140874844,0.3003626546491345,7175.08466346104,18.5
222.53311013568091,0.0,100.0,0.3915,-260.3281739293146,22.05583412541701,-25.630832610193618,0.3084528709531716,7174.741452147621,19.0
222.57346180709143,0.0,100.0,0.3915,-260.0540947826782,22.055196733805616,-25.212555869010476,0.31654307192614933,7174.3949750855645,19.5
