run_no,file,lap_time,session,username,brake_mean,brake_std,brake_median,brake_max,brake_q25,brake_q75,CHA_Speed_mean,CHA_Speed_std,CHA_Speed_median,CHA_Speed_max,CHA_Speed_q25,CHA_Speed_q75,throttle_mean,throttle_std,throttle_median,throttle_max,throttle_q25,throttle_q75,steer_mean,steer_std,steer_median,steer_max,steer_q25,steer_q75,engineRPM_mean,engineRPM_std,engineRPM_median,engineRPM_max,engineRPM_q25,engineRPM_q75,steer_speed_mean,steer_speed_std,steer_speed_median,steer_speed_max,steer_speed_q25,steer_speed_q75,rolling_std__brake_mean,rolling_std__brake_std,rolling_std__brake_median,rolling_std__brake_max,rolling_std__brake_q25,rolling_std__brake_q75,rolling_std__CHA_Speed_mean,rolling_std__CHA_Speed_std,rolling_std__CHA_Speed_median,rolling_std__CHA_Speed_max,rolling_std__CHA_Speed_q25,rolling_std__CHA_Speed_q75,rolling_std__throttle_mean,rolling_std__throttle_std,rolling_std__throttle_median,rolling_std__throttle_max,rolling_std__throttle_q25,rolling_std__throttle_q75,rolling_std__steer_mean,rolling_std__steer_std,rolling_std__steer_median,rolling_std__steer_max,rolling_std__steer_q25,rolling_std__steer_q75,rolling_std__engineRPM_mean,rolling_std__engineRPM_std,rolling_std__engineRPM_median,rolling_std__engineRPM_max,rolling_std__engineRPM_q25,rolling_std__engineRPM_q75,rolling_std__steer_speed_mean,rolling_std__steer_speed_std,rolling_std__steer_speed_median,rolling_std__steer_speed_max,rolling_std__steer_speed_q25,rolling_std__steer_speed_q75,bkpoint_relative,bkrelease_relative,brkmax_relative,brkmax_brake,brkpoint_grad,brkrelease_grad,speed_entry,speed_exit,porc_full_throttle,segment_time
0,20190724-182843_2347621_01.csv,190.20149994,0,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,214.93534696423322,9.265225718862244,216.64660184743263,228.27200372373304,207.51717579435584,222.8682205479965,84.2128428927681,34.995468148001045,98.75,100.0,97.65,100.0,0.07244887780548633,0.6167110865348437,0.0,0.9855,-0.2025,0.5940000000000001,6055.56608478803,230.89420747797632,6067.7,6521.5,5892.6,6232.4,0.24576059850374063,7.96262877337275,0.0,20.25000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533776033119581,2.576397885893465,3.4163009038485725,6.204818166031709,0.0,5.210618652708635,5.009980441401189,11.988107809469193,0.4613569672783587,44.418525040475686,0.0,0.6697888364456306,0.30151941317827813,0.322105439359972,0.3523906621832791,0.7438462632944292,0.0,0.7072754316076437,78.24552206273971,86.2087973246833,96.16959343396654,283.9043042043009,0.0,142.12140099967147,4.058250889874609,4.1706218407891855,5.804613461479233,9.807101105728949,0.0,8.649404919693847,-1.0,-1.0,-1.0,0.0,0.0,0.0,195.2075475092416,215.44000249002968,0.8329177057356608,6.664501189999996
1,20190724-182843_2347621_02.csv,124.82400513,0,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,228.47815205355002,7.127356813563639,229.1445120185461,239.4194810001258,222.6058705146547,234.77057227319102,100.0,0.0,100.0,100.0,100.0,100.0,0.16883952254641904,1.1235469043996078,0.2025,2.7405,-0.0,0.5940000000000001,6320.194429708223,192.91351825986683,6345.7,6612.9,6163.2,6494.9,0.0,14.78982003256783,0.0,59.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771482908389529,1.8910681221103778,0.0,4.412123996732395,0.0,3.6873066049015413,0.0,0.0,0.0,0.0,0.0,0.0,0.6396270082204302,0.6900172831948173,0.0,1.5310633198358372,0.0,1.4496350428859035,48.15496329594968,51.422010462032425,0.0,119.71781681233205,0.0,100.57274371138757,8.442765471557614,9.020190797436165,0.0,19.90147767928541,0.0,18.158363100855553,-1.0,-1.0,-1.0,0.0,0.0,0.0,214.6735898974031,239.4194810001258,1.0,6.264999390000014
2,20190724-182843_2347621_03.csv,116.91000366,0,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,233.91833953668666,5.725008670138186,234.43712380073657,242.66065976321426,229.19505689721373,238.91635541443685,99.9828804347826,0.15517544556956314,100.0,100.0,100.0,100.0,0.2161100543478261,1.0270620877692678,0.2025,2.5515,-0.0,0.7829999999999999,6465.73097826087,155.04812144673994,6484.5,6702.1,6343.450000000001,6605.1,-1.9308226515220113e-17,15.487249743971736,0.0,59.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186224073771379,1.5534936273450943,0.0,3.616484870980528,0.0,3.0187772399890886,0.06813687423808665,0.09794545498683731,0.0,0.2096485453391333,0.0,0.2096485453391333,0.5928743191774319,0.6449380387169186,0.0,1.3404103758376626,0.0,1.300422077322768,38.60138629815412,42.28759588960115,0.0,97.9679463411443,0.0,82.33500278106202,8.750540198786819,9.518893797729238,0.0,19.640886130146647,0.0,19.25228717336281,-1.0,-1.0,-1.0,0.0,0.0,0.0,222.837750245994,242.66065976321426,1.0,6.114501949999977
3,20190724-182843_2347621_04.csv,131.65447998,0,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,123.12808390861399,84.98578251339768,82.73765197532742,232.39282270818956,39.91831577457219,227.21899679511392,58.07804005722461,45.96454486393329,95.8,100.0,0.0,100.0,15.509665236051504,26.43061339625673,2.943,74.7225,-0.3915,21.971249999999998,4362.093991416309,2342.925942827507,5629.5,7355.3,1154.95,6385.75,-0.28197424892703915,76.76725689042634,0.0,276.75,-20.250000000000036,18.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,20.99123998078982,26.030770087795354,8.029945051444306,76.40119897098772,0.0,36.410914576441414,24.031527821833027,18.747824936020752,31.534769794107362,49.257368374012536,0.0,41.294314613986025,14.010114135456247,12.662516084997124,10.267423067869291,35.09841092420734,0.0,25.02627069798179,1371.9433284742122,1070.5889482705861,1683.5521843778986,2832.0495273665347,0.0,2387.168580823315,55.1590886001299,45.36336834926049,62.30781500736855,119.67789496274395,0.0,104.79875333549401,-1.0,-1.0,-1.0,0.0,0.0,0.0,224.9715711596823,106.84549791369592,0.5236051502145923,11.629516599999988
4,20190724-183848_2952312_01.csv,116.00999451,1,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,229.26230389266536,7.027905508597757,230.0031232978497,239.96011927075546,223.37731812608897,235.4818229084516,100.0,0.0,100.0,100.0,100.0,100.0,0.2003457446808511,0.6355192167106442,0.2025,1.1745,-0.0,0.5940000000000001,6341.170744680851,190.0802178603654,6367.5,6625.0,6186.2,6515.475,-0.208244680851064,8.754845430425272,0.0,20.25000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7545960160752274,1.8805018140838443,0.0,4.372487457036192,0.0,3.6925951476205396,0.0,0.0,0.0,0.0,0.0,0.0,0.34562841913656617,0.36797339778902444,0.0,0.80593123036905,0.0,0.7211057068923855,47.67475762110055,51.117368848493754,0.0,118.32827753891594,0.0,100.67113234484137,4.6886003647619585,4.9966406436252555,0.0,11.010447425630026,0.0,9.75325967930001,-1.0,-1.0,-1.0,0.0,0.0,0.0,215.6845953007345,239.96011927075546,1.0,6.247997280000001
5,20190724-183848_2952312_02.csv,115.32699585,1,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,235.8414258764985,5.219743113125837,236.29002630968915,243.88646770361984,231.4976801710877,240.45997268509868,100.0,0.0,100.0,100.0,100.0,100.0,0.23060958904109585,1.0649725588690355,0.3915,2.16,0.2025,0.7829999999999999,6517.358630136986,141.49261101077255,6532.3,6731.8,6403.5,6648.8,-0.10726027397260275,14.313088440830592,0.0,40.50000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2974273556043905,1.4314831834288324,0.0,3.2713016672925765,0.0,2.806435722872006,0.0,0.0,0.0,0.0,0.0,0.0,0.5228945467824188,0.6082479122161145,0.0,1.399591848930596,0.0,1.3378858666703153,35.41302115315644,39.08663173250092,0.0,88.88565663693291,0.0,76.67027897031679,7.061301589624316,7.956577021301742,0.0,18.213288950915697,0.0,17.112510565057253,-1.0,-1.0,-1.0,0.0,0.0,0.0,225.85220617040696,243.88646770361984,1.0,6.065002439999999
6,20190724-183848_2952312_03.csv,113.27749633,1,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,236.43532032673562,5.149253567079027,237.0083043450653,244.25235094670433,232.11351218113802,241.03100797413327,100.0,0.0,100.0,100.0,100.0,100.0,0.20821153846153848,0.8285890247478618,0.0,3.7260000000000004,-0.2025,0.3915,6533.175,139.6490173648357,6551.2,6742.0,6421.249999999999,6663.6,-7.808161931429673e-17,12.454248503427413,0.0,58.050000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820373647729109,1.4234191575665522,0.0,3.3059388709084883,0.0,2.795373551484194,0.0,0.0,0.0,0.0,0.0,0.0,0.4043785926767423,0.470899690781072,0.0,1.0922255533960035,0.0,1.0606547707995588,35.0063880784157,38.87931766100127,0.0,89.844467485141,0.0,76.47303656975292,6.077098501158555,6.858694470047369,0.0,15.566275424469797,0.0,13.961792510730726,-1.0,-1.0,-1.0,0.0,0.0,0.0,226.4665267947208,244.25235094670433,1.0,6.047973630000001
7,20190724-183848_2952312_04.csv,117.50952149,1,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,235.6928637717037,5.374784374917394,236.24441801268452,243.88864885455902,231.1567043705201,240.4554709005358,100.0,0.0,100.0,100.0,100.0,100.0,0.23800684931506846,0.5745322697085643,0.2025,1.5659999999999998,-0.0,0.5940000000000001,6513.400273972603,145.71359374136523,6530.3,6733.4,6395.8,6648.4,0.055479452054794556,9.144212281261243,0.0,40.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339849455295279,1.4809835433932983,0.0,3.403095085441585,0.0,2.9074386049096645,0.0,0.0,0.0,0.0,0.0,0.0,0.29425122353948613,0.32510902831933636,0.0,0.7283631766229685,0.0,0.6607563135753212,36.58876757419008,40.454703320142045,0.0,92.34082504967344,0.0,79.58134347253777,4.736329519246198,5.199785618002903,0.0,11.063211930928704,0.0,10.509611107369324,-1.0,-1.0,-1.0,0.0,0.0,0.0,225.3817215213869,243.88864885455902,1.0,6.0645141599999866
8,20190724-184911_3575098_01.csv,112.81100464,2,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,224.17793784879822,8.668473448466743,225.20276550902545,237.13161966354804,217.26660428600286,231.74280236507747,100.0,0.0,100.0,100.0,100.0,100.0,0.10525781250000003,0.3715385412945271,0.2025,1.1745,-0.2025,0.2025,6472.900000000001,278.34792736502874,6430.3,7029.8,6250.549999999999,6708.900000000001,0.05273437499999999,6.916232208405869,0.0,20.25000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.137846592344728,2.252079792432056,0.0,5.529228203693417,0.0,4.331296072355509,0.0,0.0,0.0,0.0,0.0,0.0,0.1860479378407545,0.19667336287094944,0.0,0.47835411043346643,0.0,0.3861521211657261,108.74940036129908,138.07361674162124,0.0,370.77404018366855,0.0,203.50380411647006,3.656109401067784,3.832416145960977,0.0,8.832957229438248,0.0,7.65711315768206,-1.0,-1.0,-1.0,0.0,0.0,0.0,206.66109431652583,237.13161966354804,1.0,6.3810005200000015
9,20190724-184911_3575098_02.csv,114.27799988,2,20190724.carmello,0.0,0.0,0.0,0.0,0.0,0.0,236.8863805596305,5.073079638245833,237.426259507463,244.5663122795975,232.56148088297704,241.39666118307773,100.0,0.0,100.0,100.0,100.0,100.0,0.3201799450549451,0.5865977873185759,0.2025,2.5515,-0.0,0.5940000000000001,6545.100824175824,137.2896314070398,6561.950000000001,6750.1,6433.050000000001,6671.849999999999,0.27074175824175817,9.297717498824557,0.0,39.15000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2650236253104579,1.402594268096531,0.0,3.2244667966806357,0.0,2.760520422506856,0.0,0.0,0.0,0.0,0.0,0.0,0.23318403637056223,0.2757434068986848,0.0,0.7055771788946156,0.0,0.4299095853099406,34.43365193785116,38.18507904993894,0.0,87.4912675025104,0.0,75.23196151020758,3.9021299434303907,4.44910207981295,0.0,11.01494644681174,0.0,7.262003401577456,-1.0,-1.0,-1.0,0.0,0.0,0.0,227.1074316861269,244.5663122795975,1.0,6.048004149999997
