run_no,file,lap_time,session,username,brake_mean,brake_std,brake_median,brake_max,brake_q25,brake_q75,CHA_Speed_mean,CHA_Speed_std,CHA_Speed_median,CHA_Speed_max,CHA_Speed_q25,CHA_Speed_q75,throttle_mean,throttle_std,throttle_median,throttle_max,throttle_q25,throttle_q75,steer_mean,steer_std,steer_median,steer_max,steer_q25,steer_q75,engineRPM_mean,engineRPM_std,engineRPM_median,engineRPM_max,engineRPM_q25,engineRPM_q75,steer_speed_mean,steer_speed_std,steer_speed_median,steer_speed_max,steer_speed_q25,steer_speed_q75,rolling_std__brake_mean,rolling_std__brake_std,rolling_std__brake_median,rolling_std__brake_max,rolling_std__brake_q25,rolling_std__brake_q75,rolling_std__CHA_Speed_mean,rolling_std__CHA_Speed_std,rolling_std__CHA_Speed_median,rolling_std__CHA_Speed_max,rolling_std__CHA_Speed_q25,rolling_std__CHA_Speed_q75,rolling_std__throttle_mean,rolling_std__throttle_std,rolling_std__throttle_median,rolling_std__throttle_max,rolling_std__throttle_q25,rolling_std__throttle_q75,rolling_std__steer_mean,rolling_std__steer_std,rolling_std__steer_median,rolling_std__steer_max,rolling_std__steer_q25,rolling_std__steer_q75,rolling_std__engineRPM_mean,rolling_std__engineRPM_std,rolling_std__engineRPM_median,rolling_std__engineRPM_max,rolling_std__engineRPM_q25,rolling_std__engineRPM_q75,rolling_std__steer_speed_mean,rolling_std__steer_speed_std,rolling_std__steer_speed_median,rolling_std__steer_speed_max,rolling_std__steer_speed_q25,rolling_std__steer_speed_q75,bkpoint_relative,bkrelease_relative,brkmax_relative,brkmax_brake,brkpoint_grad,brkrelease_grad,speed_entry,speed_exit,porc_full_throttle,segment_time
0,20190724-182843_2347621_01.csv,190.20149994,0,20190724.carmello,5.000898692810458,10.620378823867714,0.0,37.26666666666667,0.0,0.0,125.34735902216562,33.05937235834254,128.25118526143348,179.66904952495295,90.5805959001094,155.11599675624498,44.89375,35.65148794638747,62.8,100.0,0.0,82.19999999999997,8.265226102941178,17.33716743866658,3.9285,47.2635,-1.7819999999999998,14.954625,4873.2987745098035,764.3401281387488,5127.25,6291.5,3984.95,5531.15,-0.5310661764705887,29.86019479331978,0.0,79.64999999999982,0.0,18.900000000000095,4.962025948344224,6.059140715537481,4.5385678582588354e-07,14.641232701883721,0.0,12.086633484531223,11.22673768867738,9.670677379206595,10.586883966085182,32.474961878095016,2.3428536451304454,14.779670023434132,13.600873277129574,13.323057013065823,9.321939931228028,40.972128165002,0.21262238484693868,22.2677685659259,7.70668817848095,8.085388121138907,5.184523278875551,25.721126699677207,0.9052926992140627,13.040157369219221,305.27401678971245,247.57165674721753,276.7193027424618,770.446189980866,94.75468571817073,520.9828760072642,20.010107383856514,15.156940732804555,20.31842009052068,44.38236385145245,12.48958992755305,37.51934878525942,184.97995426994203,282.85907379550054,263.430870275763,37.26666666666667,19.284222910051486,-14.068231311948095,130.06540978766031,142.73640789977023,0.020833333333333332,13.595504760000011
1,20190724-182843_2347621_02.csv,124.82400513,0,20190724.carmello,4.33156839149619,12.001996580348392,0.0,42.0,0.0,0.0,123.25535726751602,31.89114310172043,118.03048143396856,181.2469575312049,92.62341219463605,149.12993971055639,48.07117930204573,43.632503735426745,39.55,100.0,0.0,100.0,7.869200361010831,15.502283907439423,3.7260000000000004,40.986000000000004,-2.1735,18.2385,5180.185439229843,823.1755797672074,5261.7,6686.6,4360.7,5803.45,-0.4987364620938626,28.13493404047341,0.0,98.54999999999983,0.0,18.900000000000006,5.630569967907582,8.078785962023053,0.0,19.26193416459072,0.0,15.424173177972083,10.578952515791933,10.15855499020091,9.2875543307123,33.74351799958844,2.612654820340871,15.707030055233723,16.219421084279947,15.843918584388465,11.265835396160266,49.598835488817045,3.327047983418135,23.154687571012666,6.633491919130337,6.733633641980226,5.167900999312337,21.969089408784246,1.0331843712721667,10.469346637489718,297.89055917110744,225.48621044802172,339.8362986400463,753.2342171510769,117.15813961674547,455.66214447395464,19.90399673928202,13.91121423995565,16.08468695755727,45.08449331463297,14.604004302856406,31.030667316755608,164.4204383161109,233.53900161901538,215.76732143581785,42.0,35.503456768708105,-24.0,128.41840584695015,150.01111934169143,0.345367027677497,13.82901000999999
2,20190724-182843_2347621_03.csv,116.91000366,0,20190724.carmello,5.94178284748627,15.055280973754554,0.0,51.8,0.0,0.0,129.92655673340977,35.06624248573731,133.21044560339854,187.65248705102954,90.89288770504324,159.38455152946287,56.01869455006338,41.55857269152277,66.10000000000001,99.4,2.35,98.05,8.691980988593157,16.546069394155573,3.537,43.74,-0.7965,16.8615,5529.757034220532,647.6968116245864,5650.3,6940.3,5228.8,5983.4,-0.6228136882129278,30.285899940736776,0.0,59.40000000000012,0.0,18.900000000000183,7.239826377122058,9.712999850839095,0.0,23.27405289688046,0.0,19.711518568232464,12.660436483312045,12.294782758178778,10.601978240911972,40.91493010550758,0.0,17.093555670893856,18.66549173635979,15.215826797412209,16.39720936048436,48.88659941589052,0.0,26.750932655276408,7.474360116466435,7.516041078112559,5.489785369594591,23.61450082828746,0.0,12.315622685404099,378.9252109228529,288.75509190353847,349.8778245567703,947.4160086556662,0.0,560.2177486291755,20.702287199314252,15.549125399684167,18.735945747821933,45.14110584736616,0.0,38.79262244979919,176.99566898020612,254.7447613413483,238.97607486700736,51.8,35.33416040734748,-25.072488533353624,139.52170864274848,157.4478925263644,0.3333333333333333,13.128997800000036
3,20190724-182843_2347621_04.csv,131.65447998,0,20190724.carmello,3.35288985823337,11.134839408940387,0.0,46.8,0.0,0.0,111.56025409356354,32.202119906509026,100.43685067385178,173.70933402394704,86.88159407076277,137.6028700169353,40.75109051254089,32.465726030899326,35.8,100.0,1.7500000000000002,74.9,5.197558887677208,17.5233397425047,3.7260000000000004,47.655,-6.912000000000001,9.4095,5821.9100327153765,711.8951267672473,5871.0,7090.9,5296.5,6427.7,-0.30179934569247524,42.9433763788502,0.0,139.05000000000013,-18.900000000000006,20.249999999999968,5.0038430537010825,8.076707016106795,0.0,19.98800058795746,0.0,11.77249441667397,12.2304299785656,9.85224810237337,11.230713146921481,32.37733197356072,4.07042215061768,20.75134652396462,12.528430568199358,11.643685889709692,10.826038773026692,36.91347754033197,0.2827467570921618,19.035231773763417,7.4151539170684275,7.357885811877163,5.1973783104758065,24.098056696738837,1.4832662746624883,11.349833343889665,309.3618922293047,199.24840815755493,338.33008262912324,869.9955114790632,236.44004903561645,411.781252359763,25.778762281522546,19.265653033676568,24.45916841077658,59.779879673842544,16.149662844388867,43.625691821125976,238.00601264063607,292.3604114967343,285.8770570267143,46.8,39.57733034872909,-33.44110945596597,54.311040291123135,129.99819282514972,0.04362050163576881,15.278503420000106
4,20190724-183848_2952312_01.csv,116.00999451,1,20190724.carmello,3.990190972222223,10.144317559861369,0.0,31.53333333333333,0.0,0.0,133.28374891109473,27.946766275728656,132.6489155168573,183.18586694816827,104.72166495999062,155.34839875387746,54.905403645833324,44.689818120505905,56.72500000000001,100.0,0.0,99.55,7.383498046875,16.462713711656164,4.32,46.089,-2.7675,12.841875000000002,5567.281510416666,618.4542498959838,5686.75,6748.8,4929.15,6038.474999999999,-0.3849609375000007,37.008548094615705,0.0,79.64999999999982,0.0,20.2499999999999,4.993132116825433,6.569567389425954,3.2520790283509846e-07,15.250747971149107,0.0,13.387762139488139,10.2556488073313,9.387143125234719,9.255694673768112,30.562884651694127,0.0,15.818164548057782,19.396648436730114,16.585696780989444,15.65014985920251,49.66268092980557,0.0,33.58777971371491,7.886039037016945,8.538855189198827,5.342913992361429,26.566425635106082,0.0,12.39866024954276,288.12266457322715,216.2689360334422,331.1260354496067,705.3206484897041,0.0,485.12317373857695,25.056117677418,22.09225124039071,18.074592231232447,63.08046324310581,0.0,51.558456450136404,176.51191945036908,249.39820338463187,230.27685322518755,31.53333333333333,25.921210786441712,-17.68550148645327,127.4769957402511,155.40736198332948,0.4609375,12.77899932999999
5,20190724-183848_2952312_02.csv,115.32699585,1,20190724.carmello,2.9472416472416474,8.392201147152495,0.0,33.93333333333334,0.0,0.0,119.46002177406199,24.182861004192834,112.48867511156257,166.7936655321802,101.81989069260936,139.34410408972832,46.459673659673655,36.75342179528784,36.875,92.95,9.925,85.56250000000001,7.626162587412589,15.248341463480381,3.7260000000000004,43.5375,0.2025,14.3235,5548.868764568765,698.3701164735664,5579.15,6987.6,4859.4,6206.85,-1.2382867132867124,39.750355374140256,0.0,137.70000000000007,0.0,18.900000000000095,3.8914128532355865,5.710606884506477,0.0,13.904043971064754,0.0,10.604887278206565,10.0320015902347,8.854695690685237,9.625187164239765,26.098192463826027,1.2886141150676464,18.366530933285983,16.394628702750374,14.227007009773894,12.338355649854346,45.67228121197278,3.495113281857305,25.67915302613065,6.87367485440382,7.5957016869030545,3.530905190597692,24.195468414884612,1.0922008442358946,10.525648430264155,307.746949163937,254.28631013740198,276.8049487532253,736.1439307806122,67.85863440487125,540.5191412011087,23.298360329301104,20.685506472340258,19.30147151698676,59.74481871103191,11.637623434700304,36.72486603534204,191.78886838369772,255.1421863682449,245.67684115748852,33.93333333333334,24.52718047086192,-19.96673428309053,76.73464350215748,147.5374566425923,0.0,14.278503409999985
6,20190724-183848_2952312_03.csv,113.27749633,1,20190724.carmello,3.439756944444444,10.839223784143618,0.0,47.4,0.0,0.0,133.4678675861342,24.584564749150896,129.0017706963549,181.18249763010112,111.38261361689999,152.72653871798758,54.69739583333333,41.93421385665069,79.87500000000001,100.0,2.8000000000000003,90.4,6.218630859375001,16.43539548034378,3.537,44.523,-5.535,10.884374999999999,5757.10859375,615.4262049980327,5745.950000000001,7249.7,5243.0,6208.200000000001,1.1320312499999996,43.85929784963992,0.0,118.80000000000005,-18.900000000000006,20.25000000000001,5.3777577741351665,7.768264906133936,5.573997835385358e-07,18.221458392565133,0.0,15.31510288313269,10.40520318497123,8.629955114357966,10.30937757501794,27.571431359006215,0.0,16.34430133790556,18.50422766782658,16.816292266194424,12.195341676335197,49.76610790972513,0.0,32.82885949026173,7.811543874311852,7.7267462732244185,6.579210785556603,24.870637903481168,0.0,11.782829244083464,281.34074674421714,205.2209118644615,256.0958072152132,685.8610351165847,0.0,453.07057927641284,28.8138040285269,21.857493900454507,26.502856279178175,62.645391448904135,0.0,53.688545875648096,184.16422107563358,241.9947855729638,212.73195918287456,47.4,79.06353809466286,-34.712329950685174,108.34366180682652,156.129105673196,0.20182291666666666,12.779998780000028
7,20190724-183848_2952312_04.csv,117.50952149,1,20190724.carmello,2.593676603432701,8.088580660720506,0.0,32.13333333333333,0.0,0.0,138.61032037155024,28.062425535841147,130.07013553666587,189.27780412863632,117.2375393075126,163.48935062601473,44.83475609756098,45.280718128149715,21.95,100.0,0.0,100.0,4.1044024390243905,17.985907992483398,3.132,44.3205,-1.7313749999999999,8.57925,5367.6107046070465,1076.579912052917,5386.3,7354.7,4694.950000000001,6074.099999999999,-5.617682926829268,71.76879829991286,0.0,216.0,-20.249999999999968,20.25000000000001,4.111773637408719,5.772204011629549,3.959365134477265e-07,13.361957064520212,0.0,11.620278929711256,8.80390196937646,7.157781054304679,8.496170777957243,23.40029894444933,0.0,13.054098615127653,19.147671077794318,18.432954439340296,19.378140109068955,49.576213836164875,0.0,35.26648281938121,7.565788048263792,7.320154538940302,6.841793711564645,20.837098220948317,0.0,13.900300909572625,366.35330010971705,330.0388170401047,341.6553106244961,1543.2419477614878,0.0,472.0308819034841,44.41578106604641,39.25356133240221,29.50461931882974,111.56449950026094,0.0,91.4281869687764,177.3812810782374,235.18683045046146,222.25542317596364,32.13333333333333,34.42234344314653,-25.706666666666667,137.61440164936806,71.32484716450502,0.2899728997289973,12.29550170999999
8,20190724-184911_3575098_01.csv,112.81100464,2,20190724.carmello,2.1793071161048694,7.457359916767248,0.0,30.86666666666667,0.0,0.0,143.884842688203,25.717910342349693,139.4439212148531,190.0051584383203,121.96026302933134,166.91399422914367,49.34206460674158,48.59976642221639,28.9,100.0,0.0,100.0,6.020753511235956,19.545490800494004,4.1175,45.69750000000001,0.054000000000000006,12.9465,5358.0511235955055,821.9548586260615,5313.45,7116.2,4522.049999999999,6009.8,-1.3007022471910121,67.75673423850871,0.0,176.8499999999996,0.0,20.25000000000001,3.888801327426931,5.47933753530393,0.0,12.525616481037533,0.0,11.299990392800401,8.482124775276752,6.572967623931818,9.317145127144467,20.96255658695651,0.0,12.303929121256669,18.896209052477193,20.227817541990373,5.204441705475756,49.731451174580066,0.0,42.0060106044788,9.948765963142376,11.134061228537492,3.8013627178304574,33.86866888085503,0.0,14.60490501366722,306.5333494575966,242.15758095184506,306.2457903578205,786.2113473056435,0.0,405.73916376635935,41.327314885123336,45.10732476237516,20.272131796451852,120.08383303852199,0.0,83.02909722165188,182.75536797968925,231.3241697964272,222.87390355539628,30.86666666666667,37.054813921728616,-29.880468959955753,141.51002581035172,141.60855422158085,0.4606741573033708,11.846000669999995
9,20190724-184911_3575098_02.csv,114.27799988,2,20190724.carmello,3.8447463768115937,9.760567133860103,0.0,32.46666666666667,0.0,0.0,139.21760851614127,29.318677282502463,135.49306497767753,190.9309088357357,112.86542946130571,165.87545632990438,55.3835597826087,47.72124131043394,99.45,100.0,0.0,100.0,6.917245923913044,16.807762627877793,2.943,42.36300000000001,-2.1735,14.019749999999998,5256.747146739131,850.9518000642952,5522.5,6944.3,4420.425,5982.075,-0.37235054347825985,41.765306287603835,0.0,97.20000000000049,0.0,20.24999999999988,4.917139403398582,6.34592752023335,2.988158998995324e-07,14.688859043886525,0.0,13.173227445707717,9.991037002892083,8.857141693348389,8.588626830335702,28.91897404749101,0.0,14.581215682318689,20.223308452799984,18.954390922667994,16.07452660849018,49.686237993833934,0.0,40.51596103973388,8.472719393762798,8.839494987994962,5.772593901844074,26.86460406026252,0.0,13.997693099372182,330.3223333677339,266.81963587196,308.2138649474871,809.8134406877937,0.0,585.8069614155411,30.92190384075421,23.467464979560997,35.49365866058311,67.58132548099988,0.0,54.17051426587294,172.85215083708636,248.56027037003832,205.26184391798597,32.46666666666667,49.948014834354545,-18.72891175492896,145.10372146442006,151.65574149221518,0.5081521739130435,12.246490479999984
