run_no,file,lap_time,session,username,brake_mean,brake_std,brake_median,brake_max,brake_q25,brake_q75,CHA_Speed_mean,CHA_Speed_std,CHA_Speed_median,CHA_Speed_max,CHA_Speed_q25,CHA_Speed_q75,throttle_mean,throttle_std,throttle_median,throttle_max,throttle_q25,throttle_q75,steer_mean,steer_std,steer_median,steer_max,steer_q25,steer_q75,engineRPM_mean,engineRPM_std,engineRPM_median,engineRPM_max,engineRPM_q25,engineRPM_q75,steer_speed_mean,steer_speed_std,steer_speed_median,steer_speed_max,steer_speed_q25,steer_speed_q75,rolling_std__brake_mean,rolling_std__brake_std,rolling_std__brake_median,rolling_std__brake_max,rolling_std__brake_q25,rolling_std__brake_q75,rolling_std__CHA_Speed_mean,rolling_std__CHA_Speed_std,rolling_std__CHA_Speed_median,rolling_std__CHA_Speed_max,rolling_std__CHA_Speed_q25,rolling_std__CHA_Speed_q75,rolling_std__throttle_mean,rolling_std__throttle_std,rolling_std__throttle_median,rolling_std__throttle_max,rolling_std__throttle_q25,rolling_std__throttle_q75,rolling_std__steer_mean,rolling_std__steer_std,rolling_std__steer_median,rolling_std__steer_max,rolling_std__steer_q25,rolling_std__steer_q75,rolling_std__engineRPM_mean,rolling_std__engineRPM_std,rolling_std__engineRPM_median,rolling_std__engineRPM_max,rolling_std__engineRPM_q25,rolling_std__engineRPM_q75,rolling_std__steer_speed_mean,rolling_std__steer_speed_std,rolling_std__steer_speed_median,rolling_std__steer_speed_max,rolling_std__steer_speed_q25,rolling_std__steer_speed_q75,bkpoint_relative,bkrelease_relative,brkmax_relative,brkmax_brake,brkpoint_grad,brkrelease_grad,speed_entry,speed_exit,porc_full_throttle,segment_time
0,20190724-182843_2347621_01.csv,190.20149994,0,20190724.carmello,4.183727625485043,9.685859281091366,0.0,37.26666666666667,0.0,0.0,127.11354449516452,32.908981978794195,125.70709637085731,196.5784884182926,98.21313494821982,153.90565618376212,39.47121667292527,33.696715297042076,41.85,100.0,0.0,71.7,0.5221808111152839,19.272112000613628,-1.3769999999999998,54.7155,-12.8385,5.39325,5134.727863312054,848.773887273701,5258.0,7402.7,4327.25,5819.65,0.059819752159218996,41.853261677441296,0.0,197.1,-18.900000000000006,20.249999999999968,5.097586619718114,5.95625729666267,6.62618772361097e-07,14.641232701883721,0.0,12.349860459120206,13.768885968531421,8.346204355132336,12.619659359085531,36.536862825431456,8.634579744417263,18.14127149269926,16.84730031693616,12.777434443945209,14.663622970829815,47.80505645970498,7.189058777609535,25.381822509901703,8.237140068355618,6.232599201766717,7.218446803424486,25.72112669967718,3.4517641768157814,12.383669528752531,422.30732248302246,235.94394493498888,383.1829760698553,1228.2880518777606,302.5677524143721,537.118754889297,32.55927599959393,22.18235309056047,24.090406719627808,95.9793592102466,19.522687842318497,42.82709697169563,148.08574120819594,1363.0839332487976,1027.7487099992295,37.26666666666667,1.4842548105624411,-1.0422931167022522,176.34240918446818,162.36292215556603,0.033796470146451374,44.36849594
1,20190724-182843_2347621_02.csv,124.82400513,0,20190724.carmello,4.255080282594734,11.69680013575362,0.0,53.46666666666668,0.0,0.0,130.42678092573692,32.5072956774387,130.33633150839253,199.89562205374284,100.79100760014668,157.65429357315324,42.64976878612717,40.24070298706671,34.4,100.0,0.0,89.125,0.19936300578034744,20.57421610248857,-0.9855,55.89,-13.635000000000002,5.292000000000001,5307.0485549132945,819.6713984910488,5261.6,7302.7,4633.200000000001,6027.75,0.08375722543352607,34.50935467503746,0.0,139.05000000000004,-18.900000000000006,18.900000000000006,5.779713250751928,7.741456915906694,5.88502733455301e-07,21.45483602698291,8.429204237110584e-08,12.849504807949572,12.386821474260442,8.998202145027994,11.055562065291781,38.02666128005871,5.5865949510960435,16.50834681939586,18.369143269097517,14.77297741218629,14.284275810383958,49.59883548881703,6.7066756340330596,28.36888900892567,7.345742119638976,5.319370480654358,6.095819065782473,21.96908940878421,3.9740528413256877,10.518966860836295,383.9496546793962,215.66447736856938,368.9831552823776,850.5814310115359,233.32797132296005,522.6587708600332,27.163349999717024,13.678593114660305,26.531591182084526,65.13281664237194,17.730421101512732,32.86140669825994,122.9343729896691,1352.2216356229608,188.735645237193,53.46666666666668,37.31103744832982,-1.4905267802109337,182.6133600990815,174.69074089512128,0.22697495183044317,43.23548889000001
2,20190724-182843_2347621_03.csv,116.91000366,0,20190724.carmello,5.954214246873301,14.789853665082822,0.0,51.8,0.0,0.0,138.11088994180142,36.98086225639797,139.2080430821382,210.51077549305646,112.30279554392813,167.3279514201572,53.76659869494291,42.31620801060781,62.025,100.0,0.0,98.75,1.4802650897226748,22.53877749008877,-1.3769999999999998,65.313,-13.4325,6.858,5569.1035481239805,830.485206434492,5734.9,7106.7,5289.674999999999,6116.675,0.12057504078303476,35.03389991134939,0.0,139.05000000000172,-18.900000000000006,20.24999999999988,7.729272025914346,9.300984583485109,6.814502849384621e-07,23.280424529544632,5.919137090209466e-07,18.427895622472413,15.151213470996346,10.201639847650624,13.580470433306878,42.196976424114744,9.205553683468805,18.579012561257333,21.401281593041748,15.144713032522656,19.05853296269128,49.55110471667815,8.542221067516046,32.11474696615008,8.533098106439036,6.517694660164373,7.450406665899251,25.619965073416108,3.9480966393255503,11.622076194788583,426.51120065244584,247.3223906538176,366.80472622759135,1189.5696684009827,313.5955786089287,495.46223948685815,28.552971412842602,13.69096825226891,27.59121586846896,61.15004926048961,18.67831318474093,39.827044827737666,138.0151315979515,1334.1860921411383,1003.7319833033505,51.8,2.254576076610815,-1.5701964844091276,195.70181427720289,183.9798588899339,0.3352365415986949,40.852508539999974
3,20190724-182843_2347621_04.csv,131.65447998,0,20190724.carmello,2.4945703987908385,8.925962884661132,0.0,46.8,0.0,0.0,118.00043505952127,43.8165466625776,114.38827932867949,211.58238396232898,84.79905804104268,152.97771553451605,36.109295430763865,36.25401188078044,30.05,100.0,0.0,68.85,0.1323207185211014,28.551670704137525,-2.3760000000000003,76.491,-12.649500000000002,8.1405,5421.461806766655,1156.1803881427734,5789.2,7300.9,4865.7,6251.049999999999,3.1722870658281417e-16,66.1364057410179,0.0,413.1,-20.249999999999968,20.24999999999999,3.6906976445606925,6.590915841140786,3.502637082688362e-07,19.988000587957455,0.0,5.0515282394831384,13.474089175792248,8.031622623107989,12.833542031304301,33.47989884599395,7.312945060553603,18.352679849166645,16.873006041637133,13.515698302402654,17.75490864075937,49.47214503558655,4.5311659202086805,24.765344249317288,12.363018876861265,10.691280795028746,9.557407940711249,44.678266796782914,3.9897668400935196,19.21638472735327,506.5631253461812,350.26585748571375,381.4075438643073,1658.2490846833666,295.9816942346075,659.152624829695,51.50465904985566,36.14329571861547,41.006600152050595,130.82140676160546,22.26065664284989,72.47780004730897,144.2980432632271,1056.4874643647556,1050.0041098947356,46.8,1.5341238325751552,-1.5232891404640656,195.96889399935284,174.8059460633213,0.09836065573770492,47.76702880999994
4,20190724-183848_2952312_01.csv,116.00999451,1,20190724.carmello,3.7785264311147633,10.02499242248523,0.0,40.06666666666667,0.0,0.0,139.04934847312464,35.00932041841029,141.8684919280496,211.30929797680744,107.76562734227475,166.41351732425068,47.98463434675432,43.6259954919685,41.025,100.0,0.0,99.35,-0.8317863599013963,21.033444053739238,-1.7819999999999998,67.66199999999999,-13.635000000000002,4.509,5709.260476581759,724.8433405520974,5814.85,7167.4,5172.5,6255.575000000001,0.08929745275267102,47.10455344747996,0.0,295.65,-18.900000000000006,20.24999999999988,4.419788788868461,6.554357270467669,4.997253463697121e-07,17.32639082715951,3.7013867271710355e-07,12.331502188257236,13.421711242510144,8.844391198123432,12.497195395429344,34.96766047573073,6.626221421616593,18.46545115236069,21.433065299773855,15.642664773953616,18.49970373584444,49.67735015102582,9.836992936388043,34.48619607447861,9.7363488691306,8.471822676419206,7.022349962035167,33.10551960578764,3.906614152831754,12.64642560611726,389.20606102167227,196.4392294499828,374.4721897297302,1019.244388042698,289.88666081322924,505.4623989140139,35.818604712074595,27.02816519251013,26.482415513072777,109.86179039996998,17.472186914671035,52.340678234991245,107.37628632413907,1013.7508089779719,575.7332746202783,40.06666666666667,3.4208462298382383,-1.6392547447044148,201.02426495988988,189.48026461938457,0.34798685291700904,40.55350495
5,20190724-183848_2952312_02.csv,115.32699585,1,20190724.carmello,3.684140102321921,10.076049705785099,0.0,55.6,0.0,0.0,133.17660294597545,34.77756536712636,133.1934959474223,209.8377132735067,103.80912130226707,160.43528899919744,44.12449822904369,39.83730887175734,39.85,100.0,0.0,88.0,0.05183766233766276,22.516688635179385,-1.3769999999999998,54.5265,-13.4325,5.103,5579.693506493506,699.0012904539183,5653.9,7256.6,4908.1,6140.9,0.1322904368358916,53.47338101884413,0.0,395.54999999999995,-18.900000000000006,20.24999999999988,5.046332396836516,6.866346107603031,6.42354364241878e-07,21.750899283795707,4.6251173271988924e-07,10.661759921472425,12.182254749560688,8.084080185666247,11.498304145970035,32.21603447245411,6.209869241380736,16.30160835325505,20.16436420308429,14.190336496686774,18.80914570757391,49.68618656808345,9.611655076862675,32.54600469405157,9.892280483038364,8.931316273101956,7.273878414725161,40.85379954378861,4.245098202419425,12.665085445092783,426.091321403093,220.08323367435915,425.5360485113777,833.3043374386045,304.8524364834665,595.2026007904434,37.898031442212144,34.36818429846673,25.854664829916715,151.9267613804601,19.649715622822256,44.78229609628987,90.65712082986352,1368.0718503748471,594.9613542577349,55.6,4.5527089738147755,-1.535741482356308,201.01048463119326,181.1545950097916,0.1054702872884691,42.33549499
6,20190724-183848_2952312_03.csv,113.27749633,1,20190724.carmello,3.84459882849748,11.494618320852789,0.0,47.4,0.0,0.0,138.36263516439323,36.67710056871368,140.3515073221859,216.07006541299884,106.68100824669227,167.27810939844863,49.124887617490806,42.57974315953933,55.25,100.0,0.0,90.35,-0.6221916632611356,23.15272684817444,-2.1735,80.60849999999998,-15.9975,4.7115,5838.644013077237,721.4838522032928,5937.5,7309.2,5402.95,6345.299999999999,0.14509603596240306,50.992082142139395,0.0,336.1499999999999,-20.249999999999968,20.249999999999968,4.938290844475745,7.6679511780199165,0.0,21.665292364609297,0.0,12.400942674695383,13.969217489644565,9.499206135190262,13.089657785641712,42.33628124936484,6.871060055348256,18.407413173741638,20.978637108587147,15.978018843811025,18.353548833232686,49.76610790972498,7.3566480207003355,33.86796004451554,10.245547052013285,8.683200891217176,7.962124303688125,38.21271613285989,5.104169005424033,11.87068991794478,396.4282053367892,208.6560159135081,367.69879963636345,1036.101424727021,305.0332733650424,469.0295377106321,39.62260522118945,26.13537038437763,34.137813992086436,119.4852576509633,23.780338159013283,49.47378883467781,109.68460825965485,1346.1235436665754,977.6307651061172,47.4,1.9784213425559773,-1.3898263346520525,205.6254367413721,187.31664062891582,0.20637515324887618,40.76947021999996
7,20190724-183848_2952312_04.csv,117.50952149,1,20190724.carmello,2.9770540340488525,8.447072638829313,0.0,33.2,0.0,0.0,125.19563009865675,44.33256000621239,127.40700636761184,216.6421987191378,93.77796117494722,157.51061221121432,47.090118430792,43.60194260352654,43.925,100.0,0.0,97.65,1.2017698001480384,24.475855158106135,0.0,60.021,-13.040999999999999,9.612,5143.346706143598,1463.9615974859514,5514.75,7354.7,4928.775000000001,6010.699999999999,0.12440784603997025,56.79910316415836,0.0,276.75,-20.249999999999968,20.25,3.6576858882243486,5.593753229561238,0.0,14.921836291990289,0.0,8.818826637287962,13.922995710853451,8.18392249008266,13.512213970398356,32.28182696235595,8.288863321910878,18.801936690412322,21.87939793441328,15.39039935300272,21.807150746080804,49.576213836164825,8.193563682430819,35.54783182789724,11.10864239917799,7.239458577794216,10.65232998969509,29.868968357552866,5.217083182019127,16.15802504713482,529.4752607982566,466.52569910437177,388.05921618819536,2444.7287623987017,330.81847278146114,538.7872996648454,44.51645889727478,30.822107916765347,36.51199188203058,126.4990197885931,23.89809951339911,48.2095535489904,95.92426679677419,1262.5762043688467,169.49298109108963,33.2,24.304586661301556,-1.0314083937287575,210.87609088094555,177.5450972442867,0.2849740932642487,45.01800536999997
8,20190724-184911_3575098_01.csv,112.81100464,2,20190724.carmello,3.3942618223760093,10.59533064766378,0.0,49.73333333333333,0.0,0.0,146.34686646141492,31.52514410980548,144.9153849770592,213.4251230959467,121.16798750313762,169.7824855214564,51.22043685121107,45.72021013065787,47.125,100.0,0.0,100.0,-0.6344299307958492,22.123257461503787,-1.5795,50.0175,-13.23,5.886,5709.781531141868,639.5809930923205,5789.8,7295.1,5348.549999999999,6117.549999999999,0.13663494809688517,47.49419421586791,0.0,217.35000000000005,-18.900000000000006,20.249999999999968,4.7069803844702225,7.43797840388769,0.0,22.084954470378296,0.0,12.131834143967414,12.51245465800042,8.265550624596424,11.500176716466093,33.99476492683964,6.530423342561648,16.935365642379818,21.897105428334484,17.089056788222624,20.53774001126456,49.73145117458046,5.058875087288244,38.81558151661008,9.327084585775975,7.411324840764089,7.263802062482205,33.86866888085509,3.9515502144169194,13.209729562217184,353.03003179176744,159.57102377835267,363.10363447380973,786.211347305659,290.64270977161686,422.40231104360043,33.85880673166399,27.910622001975085,27.878709790420338,120.08383303852199,19.35500688383187,34.73685094399073,111.43328538016522,995.7751240258724,580.1901321052273,49.73333333333333,4.3706250905178194,-2.20948631168933,203.83714375268897,188.18841008935271,0.42474048442906576,38.52000427
9,20190724-184911_3575098_02.csv,114.27799988,2,20190724.carmello,4.863094751192911,12.646076380800276,0.0,56.8,0.0,0.0,138.44293685034503,37.94767326153057,142.92328351230668,215.9207230283633,107.12801933985337,166.58980771593443,55.437832310838445,45.17634423864909,67.2,100.0,0.0,100.0,1.5519202453987715,23.368981351857524,-0.7965,57.6585,-12.447,6.075,5265.270593047036,774.3218750841896,5385.6,6944.3,4717.4,5831.9,0.17779141104294519,51.15695099450976,0.0,236.24999999999997,-18.900000000000006,20.24999999999999,5.394803437718208,8.238340723295078,4.853260206685418e-07,25.999448499498158,3.4623302472566325e-07,12.944328055589462,14.726118648933097,10.003233959734423,13.625655023209703,41.40924578251577,7.052532876471457,19.702079600028327,21.33276062371769,16.94335027479181,21.809290232656792,49.728291382462515,4.282374175666927,35.988404203619595,10.743078114296004,8.81091405280726,7.958038109304449,36.7993633138232,4.58543722972829,15.730800420152915,411.420122871779,249.76361025729037,370.6569718508521,1193.63373496057,263.40715298796704,576.8372342017705,38.04814439988113,29.952694832937183,30.31256145411547,130.6934942573884,21.395839801325874,43.44859325359178,101.3736191610783,1013.0503748572269,589.0749973002044,56.8,4.320867692672269,-2.278836230674003,208.62624875380183,184.8944220328694,0.46503067484662575,40.719009399999976
