CHA_Speed,brake,throttle,steer,position.x,position.z,tel_time,engineRPM,lapDistance
144.82688500080462,9.847748275033128,99.99751558480001,-155.2131399463189,601.8888722024544,526.1947051751986,52.875279240001355,6820.271231069072,0.0
144.86935107264827,8.314002896633111,99.99776392440144,-102.99725535072504,602.3887798201227,526.1820398555259,52.8876962200726,6793.361151858672,0.5
144.91181714449192,6.7802575182330935,99.99801226400287,-50.781370755131185,602.888687437791,526.1693745358532,52.90011320014384,6766.451072648273,1.0
144.95428321633557,5.246512139833076,99.9982606036043,1.434513840462671,603.3885950554592,526.1567092161806,52.912530180215086,6739.540993437874,1.5
144.99674928817922,3.712766761433058,99.99850894320572,53.65039843605652,603.8885026731275,526.1440438965079,52.92494716028633,6712.630914227475,2.0
145.03921536002287,2.1790213830330405,99.99875728280715,105.86628303165038,604.3884102907957,526.1313785768353,52.93736414035757,6685.720835017076,2.5
145.08252578667972,0.6762126957219967,99.999,157.02920037868086,604.8883170262648,526.1187362914059,52.94978054105763,6659.95459903942,3.0
145.16228668242852,0.5089289378596602,99.999,162.7359308857861,605.3881856775364,526.1070883853029,52.96217193052891,6683.567630815899,3.5
145.24204757817728,0.3416451799973236,99.999,168.44266139289132,605.8880543288079,526.0954404791999,52.9745633200002,6707.180662592377,4.0
145.32180847392604,0.17436142213498695,99.999,174.14939189999654,606.3879229800796,526.0837925730968,52.98695470947148,6730.793694368856,4.5
145.40156936967483,0.00707766427265033,99.999,179.85612240710176,606.8877916313512,526.0721446669938,52.999346098942766,6754.406726145336,5.0
145.45692919687224,4.252043655349895,99.99924437790754,112.7133003068396,607.387887751163,526.067112441849,53.01171889537761,6767.598265960605,5.5
145.51198215144018,8.552498965653767,99.99949182915965,44.65430792833817,607.8879867316639,526.0621634168069,53.02409145798278,6780.65874304662,6.0
145.56703510600812,12.852954275957638,99.99973928041176,-23.404684450163273,608.3880857121646,526.0572143917649,53.03646402058794,6793.719220132633,6.5
145.6220880605761,17.153409586261507,99.99998673166387,-91.46367682866475,608.8881846926655,526.0522653667227,53.048836583193115,6806.779697218648,7.0
145.50200366626405,13.579346636700263,100.0,-60.15877205896913,609.3881806300865,526.05129725649,53.06121239183383,6761.588506316706,7.5
145.37199633967646,9.559129215263063,100.0,-23.224107398863367,609.8881707292925,526.0505546969367,53.07358838438843,6713.096892289262,8.0
145.24198901308887,5.538911793825861,100.0,13.7105572612424,610.3881608284984,526.0498121373834,53.08596437694303,6664.605278261816,8.5
145.11198168650128,1.5186943723886603,100.0,50.64522192134817,610.8881509277044,526.0490695778301,53.098340369497635,6616.113664234371,9.0
145.1387291067398,0.8863844169374641,99.99955036836752,70.21495249671324,611.3882286855356,526.0494496316325,53.110740790811896,6645.582384838637,9.5
145.18168299258306,0.6043414035174755,99.9990542504899,87.989367697765,611.8883155061642,526.04994574951,53.12314373775209,6683.111221690273,10.0
145.22463687842634,0.32229839009748695,99.9985581326123,105.76378289881677,612.3884023267929,526.0504418673877,53.13554668469229,6720.64005854191,10.5
145.2675907642696,0.040255376677498456,99.99806201473469,123.53819809986854,612.8884891474214,526.0509379852653,53.14794963163248,6758.168895393545,11.0
145.36685018171016,5.448568351735406,99.99799999999999,59.75158909739072,613.3885649848987,526.057931722533,53.16033081645789,6773.578175966728,11.5
145.47415324652178,11.6697893251473,99.99799999999999,-15.686594791305609,613.8886392533544,526.0658536911423,53.172708892409766,6785.827519928702,12.0
145.5814563113334,17.89101029855919,99.99799999999999,-91.12477868000194,614.3887135218101,526.0737756597515,53.18508696836164,6798.076863890677,12.5
145.68875937614501,24.112231271971083,99.99799999999999,-166.5629625686983,614.8887877902658,526.0816976283608,53.19746504431351,6810.326207852651,13.0
145.61716734685803,19.941958931222167,99.99841345868381,-178.7593043047996,615.3888,526.094783572489,53.2098364670955,6760.996700643246,13.5
145.5103786284018,13.72721375556655,99.99890826323602,-178.51313904007918,615.8888,526.1088855022267,53.22220658090054,6699.551871350816,14.0
145.4035899099456,7.51246857991093,99.99940306778822,-178.26697377535874,616.3888,526.1229874319644,53.23457669470559,6638.1070420583865,14.5
145.29680119148938,1.2977234042553114,99.99989787234043,-178.0208085106383,616.8888,526.1370893617021,53.246946808510636,6576.662212765957,15.0
145.19601482717522,0.012044100119189508,99.9982264600715,-178.25218990862138,617.3888788239968,526.1510353595551,53.2593529996027,6605.074890742948,15.5
145.0967895589988,0.00831942789034565,99.9959916567342,-178.607771950735,617.8889781485896,526.1649408025427,53.27176857369885,6656.8577671831545,16.0
144.9975642908224,0.004594755661501793,99.9937568533969,-178.96335399284865,618.3890774731823,526.1788462455304,53.284184147794996,6708.640643623361,16.5
144.898339022646,0.0008700834326579344,99.9915220500596,-179.31893603496226,618.8891767977751,526.1927516885181,53.29659972189114,6760.423520063568,17.0
144.90772495378192,0.0,99.99157131497863,-178.4208617433655,619.3891619123348,526.2026653414174,53.309021916310506,6761.583126925753,17.5
144.95021575986482,0.0,99.99231676771693,-177.14067090746448,619.8891122154855,526.2113622900308,53.32144612861545,6747.312676672299,18.0
144.9927065659477,0.0,99.99306222045523,-175.86048007156347,620.3890625186364,526.2200592386442,53.333870340920384,6733.0422264188455,18.5
145.0351973720306,0.0,99.99380767319352,-174.58028923566246,620.8890128217871,526.2287561872578,53.34629455322533,6718.771776165391,19.0
145.0899490779227,0.0,99.99473607459947,-113.70123952184927,621.388981598135,526.2306319627003,53.35870093249343,6727.099057090422,19.5
145.1489640077377,0.0,99.99572808888448,-32.09913645156499,621.888956797778,526.2301359555578,53.371101111056,6743.28377015029,20.0
