phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,50246,3632028,0,0.0,0.0,0.0,0.0,1,0.0,1.1744999999999999,100.0,0.0,0,0,6036.9,19.0,6,-271.2038,22.088,-40.9205,-0.0065,0.5753,-0.0202,33.2386,-0.2783,50.7879,0.0286,0.0326,-0.0286,0.0048,-0.0004,-0.0004,0.0047,-0.0005,-0.0005,0.0045,0.0095,0.0095,0.0047,0.0086,0.0086,-4.0668,0.6454,12.5812,27.6230526,2.26098275,41.56968689,22.08802223,0.0,0.0,0.0,0.0,,218.51185436986066
0,50247,3632029,0,0.0,0.0,0.0,0.017000199999998244,1,1.0318736740717005,1.1744999999999999,100.0,0.0,0,0,6040.3,19.0,6,-270.6388,22.087,-40.0568,-0.007,0.5748,-0.0211,33.2316,-0.2762,50.8207,-0.0204,0.0343,0.0204,0.0049,-0.0004,-0.0004,0.0048,-0.0005,-0.0005,0.0047,0.0101,0.0101,0.0049,0.0092,0.0092,-4.0564,0.6563,12.5819,27.6400528,2.26097608,41.56967926,22.08703995,0.0,0.0,0.0,0.0,,218.59687307957543
0,50248,3632030,0,0.0,0.0,0.0,0.034000389999999214,1,2.0641482228936114,1.1744999999999999,100.0,0.0,0,0,6047.2,19.0,6,-270.074,22.0865,-39.1925,-0.0068,0.5742,-0.0219,33.2199,-0.3168,50.8543,-0.0522,0.0358,0.0522,0.005,-0.0005,-0.0005,0.0049,-0.0005,-0.0005,0.0049,0.011,0.011,0.0051,0.0101,0.0101,-4.0464,0.6669,12.5825,27.65705299,2.2609694,41.56967163,22.0864563,0.0,0.0,0.0,0.0,,218.6750825657098
0,50249,3632031,0,0.0,0.0,0.0,0.05000113999999911,1,3.036083036050072,0.9855,100.0,0.0,0,0,6056.5,19.0,6,-269.5427,22.0859,-38.3786,-0.0063,0.5736,-0.0227,33.2068,-0.3721,50.8857,-0.0566,0.0359,0.0566,0.0049,-0.0005,-0.0005,0.0047,-0.0005,-0.0005,0.005,0.0121,0.0121,0.0052,0.0112,0.0112,-4.0423,0.6718,12.5832,27.67305374,2.2609632,41.569664,22.0859127,0.0,0.0,0.0,0.0,,218.74395204956136
0,50250,3632032,0,0.0,0.0,0.0,0.06650160999999954,1,4.038688041182105,0.9855,100.0,0.0,0,0,6065.8,19.0,6,-268.9949,22.0851,-37.5387,-0.0059,0.573,-0.0234,33.192,-0.4212,50.9182,-0.038,0.036,0.038,0.005,-0.0006,-0.0006,0.0049,-0.0005,-0.0005,0.0051,0.0132,0.0132,0.0053,0.0123,0.0123,-4.0335,0.6816,12.5839,27.68955421,2.26095676,41.56965637,22.0851059,0.0,0.0,0.0,0.0,,218.8128436356294
0,50251,3632033,0,0.0,0.0,0.0,0.08349991000000045,1,5.071867585618694,0.9855,100.0,0.0,0,0,6073.3,19.0,6,-268.4308,22.0838,-36.6728,-0.0057,0.5724,-0.0238,33.1755,-0.4456,50.9543,-0.0097,0.038,0.0097,0.0051,-0.0006,-0.0006,0.005,-0.0006,-0.0006,0.0053,0.0137,0.0137,0.0055,0.0127,0.0127,-4.03,0.6861,12.5846,27.70655251,2.26095009,41.56964874,22.08382797,0.0,0.0,0.0,0.0,,218.889310323895
0,50252,3632034,0,0.0,0.0,0.0,0.10000037999999734,1,6.075138835151871,0.9855,100.0,0.0,0,0,6074.0,19.0,6,-267.8835,22.0821,-35.8317,-0.0058,0.5718,-0.0239,33.1598,-0.4441,50.9928,0.011,0.0393,-0.011,0.0052,-0.0006,-0.0006,0.0051,-0.0006,-0.0006,0.0055,0.0133,0.0133,0.0057,0.0123,0.0123,-4.0224,0.6949,12.5852,27.72305298,2.26094341,41.56964111,22.08213234,0.0,0.0,0.0,0.0,,218.97465680513076
0,50253,3632035,0,0.0,0.0,0.0,0.11700057999999913,1,7.109197990879364,0.9855,100.0,0.0,0,0,6068.9,19.0,6,-267.3199,22.0801,-34.9644,-0.006,0.5711,-0.0239,33.1442,-0.4259,51.034,0.0232,0.0395,-0.0232,0.0053,-0.0006,-0.0006,0.0052,-0.0006,-0.0006,0.0056,0.0125,0.0125,0.0058,0.0115,0.0115,-4.0155,0.703,12.5859,27.74005318,2.26093698,41.56963348,22.08011818,0.0,0.0,0.0,0.0,,219.0684200411698
0,50254,3632036,0,0.0,0.0,0.0,0.13350104999999957,1,8.113290183334035,0.9855,100.0,0.0,0,0,6066.5,19.0,6,-266.7731,22.0781,-34.122,-0.0063,0.5704,-0.0237,33.1289,-0.3995,51.0736,0.0288,0.0387,-0.0288,0.0054,-0.0006,-0.0006,0.0053,-0.0005,-0.0005,0.0057,0.0117,0.0117,0.0059,0.0107,0.0107,-4.0133,0.7067,12.5865,27.75655365,2.2609303,41.56962585,22.0781498,0.0,0.0,0.0,0.0,,219.15801320719078
0,50255,3632037,0,0.0,0.0,0.0,0.15000152,1,9.117793022829854,0.7829999999999999,100.0,0.0,0,0,6067.1,19.0,6,-266.2266,22.0764,-33.2789,-0.0067,0.5698,-0.0235,33.1138,-0.3693,51.1117,0.0313,0.0364,-0.0313,0.0053,-0.0006,-0.0006,0.0052,-0.0005,-0.0005,0.0057,0.0112,0.0112,0.0059,0.0102,0.0102,-4.0078,0.7136,12.5872,27.77305412,2.26092386,41.56961823,22.07642555,0.0,0.0,0.0,0.0,,219.24353575464156
