phy_ticks,tel_ticks,ctrl_ticks,cmnd_ticks,phy_time,phy_integrated_time,phy_dt,tel_time,lap,lapDistance,steer,throttle,brake,gearup,geardown,engineRPM,fuel,gear,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,linearVelocity.x,linearVelocity.y,linearVelocity.z,angularVelocity.x,angularVelocity.y,angularVelocity.z,w0.slipAngle,w0.slipRatio,w0.tireLoad,w1.slipAngle,w1.slipRatio,w1.tireLoad,w2.slipAngle,w2.slipRatio,w2.tireLoad,w3.slipAngle,w3.slipRatio,w3.tireLoad,lateralDistToCenterLine,lateralDistToDriveLine,trackWidth,g_time,g_fLongitude,g_fLatitude,g_altitude,test1,test2,test3,test4,Unnamed: 53,CHA_Speed
0,68043,77786,0,0.0,0.0,0.0,0.0,1,0.0,-0.405,100.0,0.0,0,0,7092.2,19.0,5,-271.5133,22.0903,-41.097,-0.0054,0.5715,-0.0179,33.1557,-0.2657,51.5284,0.0595,-0.034,-0.0595,0.0005,-0.0003,-0.0003,0.0004,-0.0004,-0.0004,-0.0007,0.0085,0.0085,-0.0005,0.0094,0.0094,-4.3352,0.4854,12.4,25.35687828,2.26098657,41.56968689,22.0903492,0.0,0.0,0.0,0.0,,220.58561779882206
0,68044,77787,0,0.0,0.0,0.0,0.017000199999998244,1,1.0416665610286522,-0.2025,100.0,0.0,0,0,7095.2,19.0,5,-270.9493,22.0895,-40.2209,-0.0064,0.572,-0.0188,33.1945,-0.2343,51.5342,0.0025,-0.0262,-0.0025,0.0005,-0.0003,-0.0003,0.0004,-0.0003,-0.0003,-0.0006,0.0089,0.0089,-0.0004,0.0096,0.0096,-4.2266,0.4861,12.5819,25.37387848,2.26097989,41.56967926,22.08953667,0.0,0.0,0.0,0.0,,220.67878433273643
0,68045,77788,0,0.0,0.0,0.0,0.03400040000000004,1,2.0837730803102583,0.189,100.0,0.0,0,0,7101.2,19.0,5,-270.3847,22.0893,-39.3447,-0.0065,0.5723,-0.0198,33.2283,-0.2583,51.5409,-0.0435,-0.0179,0.0435,0.0008,-0.0003,-0.0003,0.0007,-0.0004,-0.0004,-0.0004,0.0099,0.0099,-0.0002,0.0103,0.0103,-4.2254,0.488,12.5825,25.39087868,2.26097322,41.56967163,22.08927345,0.0,0.0,0.0,0.0,,220.76497105825462
0,68046,77789,0,0.0,0.0,0.0,0.05049895999999876,1,3.0955242250054233,0.378,100.0,0.0,0,0,7111.2,19.0,5,-269.8362,22.0891,-38.4942,-0.0061,0.5726,-0.0206,33.2552,-0.3141,51.5486,-0.0609,-0.0102,0.0609,0.001,-0.0003,-0.0003,0.0009,-0.0004,-0.0004,-0.0001,0.011,0.011,0.0001,0.0113,0.0113,-4.2233,0.4908,12.5832,25.40737724,2.26096654,41.569664,22.08909988,0.0,0.0,0.0,0.0,,220.84075189475334
0,68047,77790,0,0.0,0.0,0.0,0.06699944000000002,1,4.107740449956706,0.756,100.0,0.0,0,0,7123.3,19.0,5,-269.2874,22.0887,-37.6436,-0.0055,0.5727,-0.0214,33.277,-0.3727,51.558,-0.0509,-0.0026,0.0509,0.0014,-0.0004,-0.0004,0.0013,-0.0005,-0.0005,0.0001,0.0123,0.0123,0.0003,0.0124,0.0124,-4.2228,0.4923,12.5839,25.42387772,2.26096034,41.56965637,22.08868408,0.0,0.0,0.0,0.0,,220.9117375000251
0,68048,77791,0,0.0,0.0,0.0,0.08349991000000045,1,5.120281421419799,0.9450000000000001,100.0,0.0,0,0,7134.2,19.0,5,-268.7382,22.0878,-36.7928,-0.0052,0.5727,-0.022,33.294,-0.4118,51.5708,-0.0254,0.0063,0.0254,0.0017,-0.0004,-0.0004,0.0016,-0.0005,-0.0005,0.0005,0.0133,0.0133,0.0007,0.0131,0.0131,-4.2203,0.4958,12.5846,25.44037819,2.26095366,41.56964874,22.08780289,0.0,0.0,0.0,0.0,,220.98364310141687
0,68049,77792,0,0.0,0.0,0.0,0.1005001099999987,1,6.1638275684898876,1.134,100.0,0.0,0,0,7139.3,19.0,5,-268.1721,22.0863,-35.9159,-0.0052,0.5725,-0.0224,33.3086,-0.4245,51.5895,0.0001,0.0157,-0.0001,0.002,-0.0004,-0.0004,0.0019,-0.0005,-0.0005,0.001,0.0133,0.0133,0.0012,0.0129,0.0129,-4.2194,0.4979,12.5852,25.45737839,2.26094699,41.56964111,22.08630753,0.0,0.0,0.0,0.0,,221.0687085522544
0,68050,77793,0,0.0,0.0,0.0,0.11700057999999913,1,7.177088011102475,1.323,100.0,0.0,0,0,7135.9,19.0,5,-267.6224,22.0844,-35.0645,-0.0054,0.5722,-0.0225,33.3205,-0.4156,51.6125,0.0164,0.024,-0.0164,0.0024,-0.0005,-0.0005,0.0022,-0.0005,-0.0005,0.0015,0.0128,0.0128,0.0016,0.0122,0.0122,-4.2166,0.5019,12.5859,25.47387886,2.26094055,41.56963348,22.0844326,0.0,0.0,0.0,0.0,,221.16150695688435
0,68051,77794,0,0.0,0.0,0.0,0.13349914999999868,1,8.190657067722903,1.323,100.0,0.0,0,0,7130.4,19.0,5,-267.0725,22.0824,-34.2126,-0.0058,0.5717,-0.0225,33.3293,-0.3947,51.6383,0.0247,0.0303,-0.0247,0.0026,-0.0005,-0.0005,0.0024,-0.0005,-0.0005,0.0019,0.0121,0.0121,0.0021,0.0113,0.0113,-4.2159,0.5041,12.5865,25.49037743,2.26093388,41.56962585,22.08239365,0.0,0.0,0.0,0.0,,221.25672238222458
0,68052,77795,0,0.0,0.0,0.0,0.1499996199999991,1,9.20477926493577,1.323,100.0,0.0,0,0,7128.7,19.0,5,-266.5225,22.0805,-33.3603,-0.0062,0.5712,-0.0225,33.3341,-0.3686,51.6656,0.027,0.0342,-0.027,0.0028,-0.0005,-0.0005,0.0027,-0.0005,-0.0005,0.0024,0.0114,0.0114,0.0025,0.0105,0.0105,-4.2134,0.5081,12.5872,25.5068779,2.26092744,41.56961823,22.0804615,0.0,0.0,0.0,0.0,,221.34867052314362
0,68053,77796,0,0.0,0.0,0.0,0.1669998200000009,1,10.250049172887977,1.134,100.0,0.0,0,0,7129.4,19.0,5,-265.9558,22.0788,-32.4817,-0.0067,0.5706,-0.0226,33.3353,-0.3412,51.6947,0.0261,0.0356,-0.0261,0.0029,-0.0005,-0.0005,0.0027,-0.0005,-0.0005,0.0028,0.0109,0.0109,0.0029,0.01,0.01,-4.2107,0.5123,12.5878,25.5238781,2.26092076,41.5696106,22.07884407,0.0,0.0,0.0,0.0,,221.4390473131891
0,68054,77797,0,0.0,0.0,0.0,0.18400001999999915,1,11.295745865147223,0.9450000000000001,100.0,0.0,0,0,7130.3,19.0,5,-265.3891,22.0778,-31.6026,-0.0072,0.57,-0.0227,33.3338,-0.3157,51.7246,0.0233,0.0346,-0.0233,0.0029,-0.0005,-0.0005,0.0028,-0.0004,-0.0004,0.003,0.0107,0.0107,0.0032,0.0098,0.0098,-4.2106,0.5141,12.5884,25.5408783,2.26091409,41.56960297,22.07778931,0.0,0.0,0.0,0.0,,221.5265921285659
0,68055,77798,0,0.0,0.0,0.0,0.1999988600000009,1,12.280237116039048,0.756,100.0,0.0,0,0,7131.9,19.0,5,-264.8557,22.0774,-30.7748,-0.0076,0.5694,-0.0229,33.3301,-0.2961,51.7537,0.0165,0.0326,-0.0165,0.003,-0.0005,-0.0005,0.0028,-0.0004,-0.0004,0.0032,0.0106,0.0106,0.0034,0.0098,0.0098,-4.2085,0.518,12.589,25.55687714,2.26090765,41.56959534,22.07735634,0.0,0.0,0.0,0.0,,221.6074451477477
0,68056,77799,0,0.0,0.0,0.0,0.21649933000000132,1,13.295966838382702,0.567,100.0,0.0,0,0,7135.2,19.0,5,-264.3058,22.0774,-29.9205,-0.0078,0.5689,-0.023,33.3245,-0.2853,51.7839,0.0055,0.0296,-0.0055,0.0029,-0.0005,-0.0005,0.0028,-0.0004,-0.0004,0.0033,0.0108,0.0108,0.0035,0.01,0.01,-4.2088,0.5197,12.5896,25.57337761,2.26090097,41.56958771,22.07738876,0.0,0.0,0.0,0.0,,221.6879473697242
0,68057,77800,0,0.0,0.0,0.0,0.2329997999999982,1,14.312065539753542,0.189,100.0,0.0,0,0,7140.2,19.0,5,-263.756,22.0777,-29.0658,-0.0079,0.5684,-0.0231,33.3183,-0.2861,51.8135,-0.0062,0.0249,0.0062,0.0027,-0.0005,-0.0005,0.0026,-0.0004,-0.0004,0.0034,0.0111,0.0111,0.0036,0.0105,0.0105,-4.2076,0.523,12.5902,25.58987808,2.26089478,41.56958008,22.07769966,0.0,0.0,0.0,0.0,,221.76549043287687
0,68058,77801,0,0.0,0.0,0.0,0.25,1,15.359303787102817,-0.0,100.0,0.0,0,0,7146.6,19.0,5,-263.1897,22.078,-28.1848,-0.0077,0.5681,-0.0232,33.3125,-0.2984,51.843,-0.0158,0.0191,0.0158,0.0026,-0.0005,-0.0005,0.0025,-0.0004,-0.0004,0.0033,0.0115,0.0115,0.0035,0.0111,0.0111,-4.2067,0.5261,12.5908,25.60687828,2.26088786,41.56957245,22.078022,0.0,0.0,0.0,0.0,,221.84353539384466
0,68059,77802,0,0.0,0.0,0.0,0.26650047000000043,1,16.376115620563976,-0.0,100.0,0.0,0,0,7152.6,19.0,5,-262.6401,22.0781,-27.3291,-0.0074,0.5678,-0.0233,33.3075,-0.3167,51.8709,-0.0185,0.0146,0.0185,0.0026,-0.0005,-0.0005,0.0025,-0.0004,-0.0004,0.0032,0.012,0.012,0.0034,0.0116,0.0116,-4.2078,0.5274,12.5914,25.62337875,2.26088142,41.56956482,22.07810402,0.0,0.0,0.0,0.0,,221.9183149423625
0,68060,77803,0,0.0,0.0,0.0,0.28400040000000004,1,17.45488089201098,-0.2025,100.0,0.0,0,0,7158.2,19.0,5,-262.0572,22.0778,-26.4211,-0.0072,0.5676,-0.0234,33.3042,-0.3343,51.8997,-0.0131,0.0105,0.0131,0.0024,-0.0005,-0.0005,0.0023,-0.0004,-0.0004,0.003,0.0123,0.0123,0.0032,0.012,0.012,-4.2076,0.53,12.5919,25.64087868,2.26087451,41.56955338,22.07779503,0.0,0.0,0.0,0.0,,221.99914825643094
0,68061,77804,0,0.0,0.0,0.0,0.30049895999999876,1,18.472288188526907,-0.405,100.0,0.0,0,0,7161.5,19.0,5,-261.5077,22.0771,-25.5645,-0.0072,0.5674,-0.0235,33.3042,-0.3426,51.926,-0.0031,0.0055,0.0031,0.0022,-0.0005,-0.0005,0.0021,-0.0004,-0.0004,0.0028,0.0122,0.0122,0.003,0.012,0.012,-4.2091,0.5311,12.5925,25.65737724,2.26086783,41.56954575,22.07712173,0.0,0.0,0.0,0.0,,222.07883872349117
0,68062,77805,0,0.0,0.0,0.0,0.31699944,1,19.49017914318815,-0.405,100.0,0.0,0,0,7162.0,19.0,5,-260.9582,22.0762,-24.7075,-0.0072,0.5674,-0.0236,33.3072,-0.3406,51.9517,0.0062,0.0007,-0.0062,0.0022,-0.0005,-0.0005,0.002,-0.0004,-0.0004,0.0026,0.0118,0.0118,0.0028,0.0118,0.0118,-4.2092,0.5335,12.593,25.67387772,2.26086164,41.56953812,22.07619286,0.0,0.0,0.0,0.0,,222.16255132965324
0,68063,77806,0,0.0,0.0,0.0,0.3330001799999991,1,20.477613926955435,-0.405,100.0,0.0,0,0,7160.5,19.0,5,-260.4252,22.0752,-23.8761,-0.0074,0.5674,-0.0236,33.3128,-0.3317,51.9758,0.0108,-0.0027,-0.0108,0.0021,-0.0005,-0.0005,0.002,-0.0004,-0.0004,0.0024,0.0113,0.0113,0.0026,0.0113,0.0113,-4.211,0.5345,12.5936,25.68987846,2.2608552,41.56953049,22.07521248,0.0,0.0,0.0,0.0,,222.2464724715801
0,68064,77807,0,0.0,0.0,0.0,0.3500003800000009,1,21.527123505097588,-0.405,100.0,0.0,0,0,7159.2,19.0,5,-259.8588,22.0743,-22.9922,-0.0076,0.5675,-0.0237,33.3211,-0.3198,51.9997,0.0115,-0.005,-0.0115,0.002,-0.0005,-0.0005,0.0019,-0.0004,-0.0004,0.0022,0.0108,0.0108,0.0024,0.0109,0.0109,-4.2117,0.5367,12.5941,25.70687866,2.26084852,41.56952286,22.07429314,0.0,0.0,0.0,0.0,,222.33503545030413
0,68065,77808,0,0.0,0.0,0.0,0.36649895000000043,1,22.546070767827928,-0.405,100.0,0.0,0,0,7159.7,19.0,5,-259.3089,22.0737,-22.134,-0.0078,0.5676,-0.0236,33.3306,-0.3071,52.0212,0.0134,-0.0062,-0.0134,0.0019,-0.0004,-0.0004,0.0018,-0.0004,-0.0004,0.0021,0.0105,0.0105,0.0022,0.0106,0.0106,-4.2121,0.5391,12.5946,25.72337723,2.26084185,41.56951523,22.07372093,0.0,0.0,0.0,0.0,,222.4186559836382
0,68066,77809,0,0.0,0.0,0.0,0.3834991499999987,1,23.596393444342553,-0.405,100.0,0.0,0,0,7162.2,19.0,5,-258.7422,22.0736,-21.2495,-0.0079,0.5677,-0.0234,33.3413,-0.2902,52.0415,0.0192,-0.0069,-0.0192,0.0018,-0.0004,-0.0004,0.0017,-0.0004,-0.0004,0.0019,0.0104,0.0104,0.0021,0.0105,0.0105,-4.2142,0.5402,12.5951,25.74037743,2.26083541,41.5695076,22.07359695,0.0,0.0,0.0,0.0,,222.50097011676692
0,68067,77810,0,0.0,0.0,0.0,0.3999996199999991,1,24.616218606115527,-0.405,100.0,0.0,0,0,7165.5,19.0,5,-258.1919,22.074,-20.3906,-0.0081,0.5678,-0.0231,33.3528,-0.2675,52.0602,0.0241,-0.0075,-0.0241,0.0017,-0.0004,-0.0004,0.0016,-0.0004,-0.0004,0.0018,0.0103,0.0103,0.002,0.0105,0.0105,-4.2146,0.5428,12.5956,25.7568779,2.26082873,41.56949997,22.07396698,0.0,0.0,0.0,0.0,,222.5799879745814
0,68068,77811,0,0.0,0.0,0.0,0.41650008999999955,1,25.63640594338637,-0.405,100.0,0.0,0,0,7168.3,19.0,5,-257.6414,22.0748,-19.5315,-0.0083,0.5679,-0.0227,33.3655,-0.2431,52.0781,0.0224,-0.0081,-0.0224,0.0017,-0.0004,-0.0004,0.0015,-0.0004,-0.0004,0.0017,0.0104,0.0104,0.0019,0.0106,0.0106,-4.2167,0.5441,12.5961,25.77337837,2.26082206,41.56949234,22.07476044,0.0,0.0,0.0,0.0,,222.6589112624635
0,68069,77812,0,0.0,0.0,0.0,0.43350029000000134,1,26.68786317206541,-0.405,100.0,0.0,0,0,7170.9,19.0,5,-257.0741,22.0759,-18.646,-0.0085,0.568,-0.0224,33.3798,-0.2239,52.0958,0.013,-0.009,-0.013,0.0015,-0.0004,-0.0004,0.0014,-0.0004,-0.0004,0.0016,0.0105,0.0105,0.0017,0.0107,0.0107,-4.2204,0.547,12.5971,25.79037857,2.26081562,41.56948471,22.07587814,0.0,0.0,0.0,0.0,,222.74033581013745
0,68070,77813,0,0.0,0.0,0.0,0.4499988600000009,1,27.708667900450674,-0.405,100.0,0.0,0,0,7174.1,19.0,5,-256.5232,22.0771,-17.7862,-0.0084,0.5682,-0.0222,33.3948,-0.2187,52.112,-0.0039,-0.0097,0.0039,0.0014,-0.0004,-0.0004,0.0013,-0.0004,-0.0004,0.0014,0.0107,0.0107,0.0016,0.0109,0.0109,-4.2207,0.5501,12.5975,25.80687714,2.26080894,41.56947708,22.07707405,0.0,0.0,0.0,0.0,,222.81857376591927
0,68071,77814,0,0.0,0.0,0.0,0.4664993300000013,1,28.729948787080517,-0.405,100.0,0.0,0,0,7178.3,19.0,5,-255.972,22.0781,-16.9263,-0.0082,0.5684,-0.0222,33.4105,-0.2342,52.1273,-0.0258,-0.0101,0.0258,0.0013,-0.0004,-0.0004,0.0012,-0.0004,-0.0004,0.0013,0.011,0.011,0.0014,0.0113,0.0113,-4.2226,0.5518,12.598,25.82337761,2.26080251,41.56946945,22.07811928,0.0,0.0,0.0,0.0,,222.89544460441178
0,68072,77815,0,0.0,0.0,0.0,0.48349952999999957,1,29.78252299190372,-0.405,100.0,0.0,0,0,7183.5,19.0,5,-255.4039,22.0788,-16.04,-0.0077,0.5685,-0.0224,33.4272,-0.2721,52.1421,-0.0441,-0.0105,0.0441,0.0012,-0.0004,-0.0004,0.0011,-0.0004,-0.0004,0.0012,0.0115,0.0115,0.0013,0.0118,0.0118,-4.2226,0.5553,12.5984,25.84037781,2.26079559,41.56946182,22.07879829,0.0,0.0,0.0,0.0,,222.97274440514025
0,68073,77816,0,0.0,0.0,0.0,0.5,1,30.804510514091156,-0.405,100.0,0.0,0,0,7189.2,19.0,5,-254.8523,22.0789,-15.1795,-0.007,0.5687,-0.0226,33.4432,-0.3223,52.1557,-0.0525,-0.0108,0.0525,0.0011,-0.0004,-0.0004,0.001,-0.0004,-0.0004,0.0011,0.0121,0.0121,0.0012,0.0124,0.0124,-4.2242,0.5575,12.5988,25.85687828,2.26078939,41.56945419,22.07889366,0.0,0.0,0.0,0.0,,223.0450495006352
0,68074,77817,0,0.0,0.0,0.0,0.5165004700000004,1,31.82682944407278,-0.405,100.0,0.0,0,0,7196.1,19.0,5,-254.3004,22.0783,-14.3189,-0.0062,0.5689,-0.0228,33.4595,-0.3773,52.1689,-0.0538,-0.0112,0.0538,0.0011,-0.0004,-0.0004,0.001,-0.0004,-0.0004,0.001,0.0126,0.0126,0.0012,0.0129,0.0129,-4.2236,0.5619,12.5992,25.87337875,2.26078272,41.56944656,22.07825089,0.0,0.0,0.0,0.0,,223.11672771507205
0,68075,77818,0,0.0,0.0,0.0,0.5335006699999987,1,32.88044860921205,-0.405,100.0,0.0,0,0,7201.5,19.0,5,-253.7314,22.0767,-13.4319,-0.0054,0.5691,-0.023,33.4782,-0.4319,52.1825,-0.049,-0.0124,0.049,0.001,-0.0004,-0.0004,0.0009,-0.0004,-0.0004,0.0009,0.0127,0.0127,0.0011,0.013,0.013,-4.2227,0.5668,12.5996,25.89037895,2.2607758,41.56943893,22.07672882,0.0,0.0,0.0,0.0,,223.19428584108152
