CHA_Speed,brake,throttle,steer,position.x,position.y,position.z,tel_time,engineRPM,lapDistance
225.98498545977785,0.0,100.0,-0.3915,-270.1929,22.0648,-41.8147,0.0,6240.0,0.0
226.0214158741644,0.0,100.0,-0.30293757707727714,-269.92650985485943,22.064003406777942,-41.39142784853918,0.007965130941499542,6240.515442673095,0.5
226.05784628855096,0.0,100.0,-0.21437515415455424,-269.66011970971886,22.063206813555887,-40.96815569707835,0.015930261882999085,6241.030885346191,1.0
226.09219078382094,0.0,100.0,-0.2025,-269.3935411002916,22.062598405432464,-40.54485976977322,0.023893020827384776,6242.6465832499025,1.5
226.12621227096372,0.0,100.0,-0.2025,-269.1269333068487,22.062019138092012,-40.1215601607381,0.031855412463978265,6244.432657549629,2.0
226.1576837951328,0.0,100.0,-0.2025,-268.86051060268557,22.061517032765043,-39.69859943821811,0.03981583287882584,6247.633957538691,2.5
226.18849507498052,0.0,100.0,-0.2025,-268.59413582241274,22.061034906465906,-39.275726461245604,0.04777574289882557,6251.2016921523,3.0
226.218083276189,0.0,100.0,-0.2025,-268.3275335809033,22.060517812841884,-38.85262311354625,0.05573403329665716,6255.1532644036215,3.5
226.24719627062368,0.0,100.0,-0.2025,-268.0608429631301,22.05998713324791,-38.42943025914932,0.06369169441735104,6259.25397035708,4.0
226.27710162534373,0.0,100.0,-0.2025,-267.7941303687668,22.059406122967882,-38.00633426974608,0.07164798155096583,6262.94206925974,4.5
226.30743858690641,0.0,100.0,-0.2025,-267.5274058035275,22.058797697042614,-37.58329104370675,0.07960352025960786,6266.405416834352,5.0
226.34007134372536,0.0,100.0,-0.2025,-267.2606016093974,22.05810600284559,-37.160192560807815,0.08755789531412342,6268.567871620859,5.5
226.37490361110287,0.0,100.0,-0.2025,-266.993721125979,22.05733453261349,-36.73704113849897,0.09551115551768234,6269.483992521481,6.0
226.4108849713474,0.0,100.0,-0.2025,-266.7268566942838,22.056532291059966,-36.31396711418205,0.10346330733236316,6269.346295217718,6.5
226.44834826266487,0.0,100.0,-0.2025,-266.4600129637417,22.055690365179203,-35.89099290641827,0.11141402970999284,6267.84953809636,7.0
226.4858010486649,0.0,100.0,-0.2025,-266.1931695887723,22.054847782472855,-35.46808352787641,0.11936391193039934,6266.562618797982,7.5
226.52322918068072,0.0,100.0,-0.2025,-265.92632704826474,22.05400365832164,-35.045326291203196,0.1273118224614023,6265.768149008603,8.0
226.56035733015273,0.0,100.0,-0.2025,-265.65941649786055,22.053200270820426,-34.62253667415895,0.13525897967724804,6265.253261114553,8.5
226.59673241230027,0.0,100.0,-0.2025,-265.39233521741915,22.052499147403097,-34.1996657703869,0.14320424579295596,6265.440227359175,9.0
226.6330182943362,0.0,100.0,-0.2025,-265.1252468881252,22.05182524326909,-33.77679559865889,0.15114911508317258,6265.579611800661,9.5
226.66878009219792,0.0,100.0,-0.2025,-264.858117144174,22.051311262652774,-33.35392972796476,0.1590916528745129,6265.439435268939,10.0
226.7045376796638,0.0,100.0,-0.2025,-264.59098746351395,22.05079868845266,-32.931065647950184,0.16703417648633076,6265.301311547341,10.5
226.73950327042775,0.0,100.0,-0.2025,-264.32386968824056,22.050550668234205,-32.508538403794496,0.1749740328584415,6265.549331765794,11.0
226.77446886119168,0.0,100.0,-0.2025,-264.05675191296723,22.050302648015755,-32.08601115963881,0.1829138892305522,6265.797351984246,11.5
226.80843137510942,0.0,100.0,-0.2025,-263.7894240630441,22.050253803329788,-31.663327741253358,0.19085130397274516,6266.862523414845,12.0
226.84238306398964,0.0,100.0,-0.2025,-263.52209394603057,22.050207108112843,-31.240642637461747,0.19878869236527658,6267.936513404594,12.5
226.8754678550923,0.0,100.0,-0.2025,-263.2546492150806,22.05032234754582,-30.81790325577843,0.2067239239380326,6269.3642579734715,13.0
226.90839698926155,0.0,100.0,-0.2025,-262.9871839044794,22.050466663360893,-30.39515412815921,0.21465876824026972,6270.855521395888,13.5
226.94046596652842,0.0,100.0,-0.2025,-262.719735126673,22.050607659155467,-29.972512896030505,0.22259177181928028,6272.707228176537,14.0
226.97227656432923,0.0,100.0,-0.2025,-262.4522913150939,22.050747657660917,-29.54990407424362,0.23052422247000165,6274.667207252845,14.5
227.00328765231885,0.0,100.0,-0.2025,-262.18490908848634,22.05086014765056,-29.127521001955305,0.2384551815612715,6277.02398656517,15.0
227.0338213270771,0.0,100.0,-0.2025,-261.9175636362621,22.050956211413485,-28.705272732012237,0.24638524999403083,6279.617708164184,15.5
227.06453389776996,0.0,100.0,-0.2025,-261.6500458994211,22.0509476911113,-28.282823970840333,0.2543141102092343,6282.264648883537,16.0
227.09539632161773,0.0,100.0,-0.2025,-261.38238384743164,22.050851565396815,-27.860207267097586,0.26224195835441516,6284.956168889177,16.5
227.1268398770125,0.0,100.0,-0.2025,-261.11473540261727,22.050670315751862,-27.4376551712744,0.27016876743038526,6287.113263364744,17.0
227.15895592040528,0.0,100.0,-0.2025,-260.8471027040861,22.05039056031786,-27.015177840021657,0.2780943740908661,6288.6519182517695,17.5
227.1917416092817,0.0,100.0,-0.2025,-260.5794364318625,22.05005138654572,-26.592711626387533,0.28601921459372187,6289.804029417995,18.0
227.22595795783698,0.0,100.0,-0.2025,-260.311698431345,22.0495852688568,-26.170269164916412,0.29394241824417033,6290.130311800241,18.5
227.26038389039815,0.0,100.0,-0.2025,-260.04398270846247,22.049114169209435,-25.74786916948999,0.30186517797425455,6290.314169209435,19.0
227.29580855340782,0.0,100.0,-0.2025,-259.77637314517096,22.048619329040626,-25.32567153746282,0.30978582229108204,6289.819329040626,19.5
